#DEMS,dem_node,dem_prod,dem_cap,dem_price
d3291,n195,p13,182500000,0.3
d3292,n196,p13,182500000,0.3
d3293,n197,p13,182500000,0.3
d3294,n198,p13,182500000,0.3
d3295,n199,p13,182500000,0.3
d3296,n200,p13,182500000,0.3
d3297,n201,p13,182500000,0.3
d3298,n202,p13,182500000,0.3
d3299,n203,p13,182500000,0.3
d3300,n204,p13,182500000,0.3
d3301,n205,p13,182500000,0.3
d3302,n206,p13,182500000,0.3
d3303,n207,p13,182500000,0.3
d3304,n208,p13,182500000,0.3
d3305,n209,p13,182500000,0.3
d3306,n210,p13,182500000,0.3
d3307,n211,p13,182500000,0.3
d3308,n212,p13,182500000,0.3
d3309,n213,p13,182500000,0.3
d3310,n214,p13,182500000,0.3
d3311,n215,p13,182500000,0.3
d3312,n216,p13,182500000,0.3
d3313,n217,p13,182500000,0.3
d3314,n218,p13,182500000,0.3
d3315,n219,p13,182500000,0.3
d3316,n220,p13,182500000,0.3
d3317,n221,p13,182500000,0.3
d3318,n222,p13,182500000,0.3
d3319,n223,p13,182500000,0.3
d3320,n224,p13,182500000,0.3
d3321,n225,p13,182500000,0.3
d3322,n226,p13,182500000,0.3
d3323,n227,p13,182500000,0.3
d3324,n228,p13,182500000,0.3
d3325,n229,p13,182500000,0.3
d3326,n230,p13,182500000,0.3
d3327,n231,p13,182500000,0.3
d3328,n232,p13,182500000,0.3
d3329,n233,p13,182500000,0.3
d3330,n234,p13,182500000,0.3
d3331,n235,p13,182500000,0.3
d3332,n236,p13,182500000,0.3
d3333,n237,p13,182500000,0.3
d3334,n238,p13,182500000,0.3
d3335,n239,p13,182500000,0.3
d3336,n240,p13,182500000,0.3
d3337,n241,p13,182500000,0.3
d3338,n242,p13,182500000,0.3
d3339,n243,p13,182500000,0.3
d3340,n244,p13,182500000,0.3
d3341,n245,p13,182500000,0.3
d3342,n246,p13,182500000,0.3
d3343,n247,p13,182500000,0.3
d3344,n248,p13,182500000,0.3
d3345,n249,p13,182500000,0.3
d3346,n250,p13,182500000,0.3
d3347,n251,p13,182500000,0.3
d3348,n252,p13,182500000,0.3
d3349,n253,p13,182500000,0.3
d3350,n254,p13,182500000,0.3
d3351,n255,p13,182500000,0.3
d3352,n256,p13,182500000,0.3
d3353,n257,p13,182500000,0.3
d3354,n258,p13,182500000,0.3
d3355,n259,p13,182500000,0.3
d3356,n260,p13,182500000,0.3
d3357,n261,p13,182500000,0.3
d3358,n262,p13,182500000,0.3
d3359,n263,p13,182500000,0.3
d3360,n264,p13,182500000,0.3
d3361,n265,p13,182500000,0.3
d3362,n266,p13,182500000,0.3
d3363,n267,p13,182500000,0.3
d3364,n268,p13,182500000,0.3
d3365,n269,p13,182500000,0.3
d3366,n270,p13,182500000,0.3
d3367,n271,p13,182500000,0.3
d3368,n272,p13,182500000,0.3
d3369,n273,p13,182500000,0.3
d3370,n274,p13,182500000,0.3
d3371,n275,p13,182500000,0.3
d3372,n276,p13,182500000,0.3
d3373,n277,p13,182500000,0.3
d3374,n278,p13,182500000,0.3
d3375,n279,p13,182500000,0.3
d3376,n280,p13,182500000,0.3
d3377,n281,p13,182500000,0.3
d3378,n282,p13,182500000,0.3
d3379,n283,p13,182500000,0.3
d3380,n284,p13,182500000,0.3
d3381,n285,p13,182500000,0.3
d3382,n286,p13,182500000,0.3
d3383,n287,p13,182500000,0.3
d3384,n288,p13,182500000,0.3
d3385,n289,p13,182500000,0.3
d3386,n290,p13,182500000,0.3
d3387,n291,p13,182500000,0.3
d3388,n292,p13,182500000,0.3
d3389,n293,p13,182500000,0.3
d3390,n294,p13,182500000,0.3
d3391,n295,p13,182500000,0.3
d3392,n296,p13,182500000,0.3
d3393,n297,p13,182500000,0.3
d3394,n298,p13,182500000,0.3
d3395,n299,p13,182500000,0.3
d3396,n300,p13,182500000,0.3
d3397,n301,p13,182500000,0.3
d3398,n302,p13,182500000,0.3
d3399,n303,p13,182500000,0.3
d3400,n304,p13,182500000,0.3
d3401,n305,p13,182500000,0.3
d3402,n306,p13,182500000,0.3
d3403,n307,p13,182500000,0.3
d3404,n308,p13,182500000,0.3
d3405,n309,p13,182500000,0.3
d3406,n310,p13,182500000,0.3
d3407,n311,p13,182500000,0.3
d3408,n312,p13,182500000,0.3
d3409,n313,p13,182500000,0.3
d3410,n314,p13,182500000,0.3
d3411,n315,p13,182500000,0.3
d3412,n316,p13,182500000,0.3
d3413,n317,p13,182500000,0.3
d3414,n380,p13,182500000,0
d3415,n381,p13,182500000,0
d3416,n382,p13,182500000,0
d3417,n383,p13,182500000,0
d3418,n384,p13,182500000,0
d3419,n385,p13,182500000,0
d3420,n386,p13,182500000,0
d3421,n387,p13,182500000,0
d3422,n388,p13,182500000,0
d3423,n389,p13,182500000,0
d3424,n390,p13,182500000,0
d3425,n391,p13,182500000,0
d3426,n392,p13,182500000,0
d3427,n393,p13,182500000,0
d3428,n394,p13,182500000,0
d3429,n395,p13,182500000,0
d3430,n396,p13,182500000,0
d3431,n397,p13,182500000,0
d3432,n398,p13,182500000,0
d3433,n399,p13,182500000,0
d3434,n400,p13,182500000,0
d3435,n401,p13,182500000,0
d3436,n402,p13,182500000,0
d3437,n403,p13,182500000,0
d3438,n404,p13,182500000,0
d3439,n405,p13,182500000,0
d3440,n406,p13,182500000,0
d3441,n407,p13,182500000,0
d3442,n408,p13,182500000,0
d3443,n409,p13,182500000,0
d3444,n410,p13,182500000,0
d3445,n411,p13,182500000,0
d3446,n412,p13,182500000,0
d3447,n413,p13,182500000,0
d3448,n414,p13,182500000,0
d3449,n415,p13,182500000,0
d3450,n416,p13,182500000,0
d3451,n417,p13,182500000,0
d3452,n418,p13,182500000,0
d3453,n419,p13,182500000,0
d3454,n420,p13,182500000,0
d3455,n421,p13,182500000,0
d3456,n422,p13,182500000,0
d3457,n423,p13,182500000,0
d3458,n424,p13,182500000,0
d3459,n425,p13,182500000,0
d3460,n426,p13,182500000,0
d3461,n427,p13,182500000,0
d3462,n428,p13,182500000,0
d3463,n429,p13,182500000,0
d3464,n430,p13,182500000,0
d3465,n431,p13,182500000,0
d3466,n432,p13,182500000,0
d3467,n433,p13,182500000,0
d3468,n434,p13,182500000,0
d3469,n435,p13,182500000,0
d3470,n436,p13,182500000,0
d3471,n437,p13,182500000,0
d3472,n438,p13,182500000,0
d3473,n439,p13,182500000,0
d3474,n440,p13,182500000,0
d3475,n441,p13,182500000,0
d3476,n442,p13,182500000,0
d3477,n443,p13,182500000,0
d3478,n1,p14,182500000,0.3
d3479,n2,p14,182500000,0.3
d3480,n3,p14,182500000,0.3
d3481,n4,p14,182500000,0.3
d3482,n5,p14,182500000,0.3
d3483,n6,p14,182500000,0.3
d3484,n7,p14,182500000,0.3
d3485,n8,p14,182500000,0.3
d3486,n9,p14,182500000,0.3
d3487,n10,p14,182500000,0.3
d3488,n11,p14,182500000,0.3
d3489,n12,p14,182500000,0.3
d3490,n13,p14,182500000,0.3
d3491,n14,p14,182500000,0.3
d3492,n15,p14,182500000,0.3
d3493,n16,p14,182500000,0.3
d3494,n17,p14,182500000,0.3
d3495,n18,p14,182500000,0.3
d3496,n19,p14,182500000,0.3
d3497,n20,p14,182500000,0.3
d3498,n21,p14,182500000,0.3
d3499,n22,p14,182500000,0.3
d3500,n23,p14,182500000,0.3
d3501,n24,p14,182500000,0.3
d3502,n25,p14,182500000,0.3
d3503,n26,p14,182500000,0.3
d3504,n27,p14,182500000,0.3
d3505,n28,p14,182500000,0.3
d3506,n29,p14,182500000,0.3
d3507,n30,p14,182500000,0.3
d3508,n31,p14,182500000,0.3
d3509,n32,p14,182500000,0.3
d3510,n33,p14,182500000,0.3
d3511,n34,p14,182500000,0.3
d3512,n35,p14,182500000,0.3
d3513,n36,p14,182500000,0.3
d3514,n37,p14,182500000,0.3
d3515,n38,p14,182500000,0.3
d3516,n39,p14,182500000,0.3
d3517,n40,p14,182500000,0.3
d3518,n41,p14,182500000,0.3
d3519,n42,p14,182500000,0.3
d3520,n43,p14,182500000,0.3
d3521,n44,p14,182500000,0.3
d3522,n45,p14,182500000,0.3
d3523,n46,p14,182500000,0.3
d3524,n47,p14,182500000,0.3
d3525,n48,p14,182500000,0.3
d3526,n49,p14,182500000,0.3
d3527,n50,p14,182500000,0.3
d3528,n51,p14,182500000,0.3
d3529,n52,p14,182500000,0.3
d3530,n53,p14,182500000,0.3
d3531,n54,p14,182500000,0.3
d3532,n55,p14,182500000,0.3
d3533,n56,p14,182500000,0.3
d3534,n57,p14,182500000,0.3
d3535,n58,p14,182500000,0.3
d3536,n59,p14,182500000,0.3
d3537,n60,p14,182500000,0.3
d3538,n61,p14,182500000,0.3
d3539,n62,p14,182500000,0.3
d3540,n63,p14,182500000,0.3
d3541,n64,p14,182500000,0.3
d3542,n65,p14,182500000,0.3
d3543,n66,p14,182500000,0.3
d3544,n67,p14,182500000,0.3
d3545,n68,p14,182500000,0.3
d3546,n69,p14,182500000,0.3
d3547,n70,p14,182500000,0.3
d3548,n71,p14,182500000,0.3
d3549,n72,p14,182500000,0.3
d3550,n73,p14,182500000,0.3
d3551,n74,p14,182500000,0.3
d3552,n75,p14,182500000,0.3
d3553,n76,p14,182500000,0.3
d3554,n77,p14,182500000,0.3
d3555,n78,p14,182500000,0.3
d3556,n79,p14,182500000,0.3
d3557,n80,p14,182500000,0.3
d3558,n81,p14,182500000,0.3
d3559,n82,p14,182500000,0.3
d3560,n83,p14,182500000,0.3
d3561,n84,p14,182500000,0.3
d3562,n85,p14,182500000,0.3
d3563,n86,p14,182500000,0.3
d3564,n87,p14,182500000,0.3
d3565,n88,p14,182500000,0.3
d3566,n89,p14,182500000,0.3
d3567,n90,p14,182500000,0.3
d3568,n91,p14,182500000,0.3
d3569,n92,p14,182500000,0.3
d3570,n93,p14,182500000,0.3
d3571,n94,p14,182500000,0.3
d3572,n95,p14,182500000,0.3
d3573,n96,p14,182500000,0.3
d3574,n97,p14,182500000,0.3
d3575,n98,p14,182500000,0.3
d3576,n99,p14,182500000,0.3
d3577,n100,p14,182500000,0.3
d3578,n101,p14,182500000,0.3
d3579,n102,p14,182500000,0.3
d3580,n103,p14,182500000,0.3
d3581,n104,p14,182500000,0.3
d3582,n105,p14,182500000,0.3
d3583,n106,p14,182500000,0.3
d3584,n107,p14,182500000,0.3
d3585,n108,p14,182500000,0.3
d3586,n109,p14,182500000,0.3
d3587,n110,p14,182500000,0.3
d3588,n111,p14,182500000,0.3
d3589,n112,p14,182500000,0.3
d3590,n113,p14,182500000,0.3
d3591,n114,p14,182500000,0.3
d3592,n115,p14,182500000,0.3
d3593,n116,p14,182500000,0.3
d3594,n117,p14,182500000,0.3
d3595,n118,p14,182500000,0.3
d3596,n119,p14,182500000,0.3
d3597,n120,p14,182500000,0.3
d3598,n121,p14,182500000,0.3
d3599,n122,p14,182500000,0.3
d3600,n123,p14,182500000,0.3
d3601,n124,p14,182500000,0.3
d3602,n125,p14,182500000,0.3
d3603,n126,p14,182500000,0.3
d3604,n127,p14,182500000,0.3
d3605,n128,p14,182500000,0.3
d3606,n129,p14,182500000,0.3
d3607,n130,p14,182500000,0.3
d3608,n131,p14,182500000,0.3
d3609,n132,p14,182500000,0.3
d3610,n133,p14,182500000,0.3
d3611,n134,p14,182500000,0.3
d3612,n135,p14,182500000,0.3
d3613,n136,p14,182500000,0.3
d3614,n137,p14,182500000,0.3
d3615,n138,p14,182500000,0.3
d3616,n139,p14,182500000,0.3
d3617,n140,p14,182500000,0.3
d3618,n141,p14,182500000,0.3
d3619,n142,p14,182500000,0.3
d3620,n143,p14,182500000,0.3
d3621,n144,p14,182500000,0.3
d3622,n145,p14,182500000,0.3
d3623,n146,p14,182500000,0.3
d3624,n147,p14,182500000,0.3
d3625,n148,p14,182500000,0.3
d3626,n149,p14,182500000,0.3
d3627,n150,p14,182500000,0.3
d3628,n151,p14,182500000,0.3
d3629,n152,p14,182500000,0.3
d3630,n153,p14,182500000,0.3
d3631,n154,p14,182500000,0.3
d3632,n155,p14,182500000,0.3
d3633,n156,p14,182500000,0.3
d3634,n157,p14,182500000,0.3
d3635,n158,p14,182500000,0.3
d3636,n159,p14,182500000,0.3
d3637,n160,p14,182500000,0.3
d3638,n161,p14,182500000,0.3
d3639,n162,p14,182500000,0.3
d3640,n163,p14,182500000,0.3
d3641,n164,p14,182500000,0.3
d3642,n165,p14,182500000,0.3
d3643,n166,p14,182500000,0.3
d3644,n167,p14,182500000,0.3
d3645,n168,p14,182500000,0.3
d3646,n169,p14,182500000,0.3
d3647,n170,p14,182500000,0.3
d3648,n171,p14,182500000,0.3
d3649,n172,p14,182500000,0.3
d3650,n173,p14,182500000,0.3
d3651,n174,p14,182500000,0.3
d3652,n175,p14,182500000,0.3
d3653,n176,p14,182500000,0.3
d3654,n177,p14,182500000,0.3
d3655,n178,p14,182500000,0.3
d3656,n179,p14,182500000,0.3
d3657,n180,p14,182500000,0.3
d3658,n181,p14,182500000,0.3
d3659,n182,p14,182500000,0.3
d3660,n183,p14,182500000,0.3
d3661,n184,p14,182500000,0.3
d3662,n185,p14,182500000,0.3
d3663,n186,p14,182500000,0.3
d3664,n187,p14,182500000,0.3
d3665,n188,p14,182500000,0.3
d3666,n189,p14,182500000,0.3
d3667,n190,p14,182500000,0.3
d3668,n191,p14,182500000,0.3
d3669,n192,p14,182500000,0.3
d3670,n193,p14,182500000,0.3
d3671,n194,p14,182500000,0.3
d3672,n195,p14,182500000,0.3
d3673,n196,p14,182500000,0.3
d3674,n197,p14,182500000,0.3
d3675,n198,p14,182500000,0.3
d3676,n199,p14,182500000,0.3
d3677,n200,p14,182500000,0.3
d3678,n201,p14,182500000,0.3
d3679,n202,p14,182500000,0.3
d3680,n203,p14,182500000,0.3
d3681,n204,p14,182500000,0.3
d3682,n205,p14,182500000,0.3
d3683,n206,p14,182500000,0.3
d3684,n207,p14,182500000,0.3
d3685,n208,p14,182500000,0.3
d3686,n209,p14,182500000,0.3
d3687,n210,p14,182500000,0.3
d3688,n211,p14,182500000,0.3
d3689,n212,p14,182500000,0.3
d3690,n213,p14,182500000,0.3
d3691,n214,p14,182500000,0.3
d3692,n215,p14,182500000,0.3
d3693,n216,p14,182500000,0.3
d3694,n217,p14,182500000,0.3
d3695,n218,p14,182500000,0.3
d3696,n219,p14,182500000,0.3
d3697,n220,p14,182500000,0.3
d3698,n221,p14,182500000,0.3
d3699,n222,p14,182500000,0.3
d3700,n223,p14,182500000,0.3
d3701,n224,p14,182500000,0.3
d3702,n225,p14,182500000,0.3
d3703,n226,p14,182500000,0.3
d3704,n227,p14,182500000,0.3
d3705,n228,p14,182500000,0.3
d3706,n229,p14,182500000,0.3
d3707,n230,p14,182500000,0.3
d3708,n231,p14,182500000,0.3
d3709,n232,p14,182500000,0.3
d3710,n233,p14,182500000,0.3
d3711,n234,p14,182500000,0.3
d3712,n235,p14,182500000,0.3
d3713,n236,p14,182500000,0.3
d3714,n237,p14,182500000,0.3
d3715,n238,p14,182500000,0.3
d3716,n239,p14,182500000,0.3
d3717,n240,p14,182500000,0.3
d3718,n241,p14,182500000,0.3
d3719,n242,p14,182500000,0.3
d3720,n243,p14,182500000,0.3
d3721,n244,p14,182500000,0.3
d3722,n245,p14,182500000,0.3
d3723,n246,p14,182500000,0.3
d3724,n247,p14,182500000,0.3
d3725,n248,p14,182500000,0.3
d3726,n249,p14,182500000,0.3
d3727,n250,p14,182500000,0.3
d3728,n251,p14,182500000,0.3
d3729,n252,p14,182500000,0.3
d3730,n253,p14,182500000,0.3
d3731,n254,p14,182500000,0.3
d3732,n255,p14,182500000,0.3
d3733,n256,p14,182500000,0.3
d3734,n257,p14,182500000,0.3
d3735,n258,p14,182500000,0.3
d3736,n259,p14,182500000,0.3
d3737,n260,p14,182500000,0.3
d3738,n261,p14,182500000,0.3
d3739,n262,p14,182500000,0.3
d3740,n263,p14,182500000,0.3
d3741,n264,p14,182500000,0.3
d3742,n265,p14,182500000,0.3
d3743,n266,p14,182500000,0.3
d3744,n267,p14,182500000,0.3
d3745,n268,p14,182500000,0.3
d3746,n269,p14,182500000,0.3
d3747,n270,p14,182500000,0.3
d3748,n271,p14,182500000,0.3
d3749,n272,p14,182500000,0.3
d3750,n273,p14,182500000,0.3
d3751,n274,p14,182500000,0.3
d3752,n275,p14,182500000,0.3
d3753,n276,p14,182500000,0.3
d3754,n277,p14,182500000,0.3
d3755,n278,p14,182500000,0.3
d3756,n279,p14,182500000,0.3
d3757,n280,p14,182500000,0.3
d3758,n281,p14,182500000,0.3
d3759,n282,p14,182500000,0.3
d3760,n283,p14,182500000,0.3
d3761,n284,p14,182500000,0.3
d3762,n285,p14,182500000,0.3
d3763,n286,p14,182500000,0.3
d3764,n287,p14,182500000,0.3
d3765,n288,p14,182500000,0.3
d3766,n289,p14,182500000,0.3
d3767,n290,p14,182500000,0.3
d3768,n291,p14,182500000,0.3
d3769,n292,p14,182500000,0.3
d3770,n293,p14,182500000,0.3
d3771,n294,p14,182500000,0.3
d3772,n295,p14,182500000,0.3
d3773,n296,p14,182500000,0.3
d3774,n297,p14,182500000,0.3
d3775,n298,p14,182500000,0.3
d3776,n299,p14,182500000,0.3
d3777,n300,p14,182500000,0.3
d3778,n301,p14,182500000,0.3
d3779,n302,p14,182500000,0.3
d3780,n303,p14,182500000,0.3
d3781,n304,p14,182500000,0.3
d3782,n305,p14,182500000,0.3
d3783,n306,p14,182500000,0.3
d3784,n307,p14,182500000,0.3
d3785,n308,p14,182500000,0.3
d3786,n309,p14,182500000,0.3
d3787,n310,p14,182500000,0.3
d3788,n311,p14,182500000,0.3
d3789,n312,p14,182500000,0.3
d3790,n313,p14,182500000,0.3
d3791,n314,p14,182500000,0.3
d3792,n315,p14,182500000,0.3
d3793,n316,p14,182500000,0.3
d3794,n317,p14,182500000,0.3
d3795,n380,p14,182500000,0
d3796,n381,p14,182500000,0
d3797,n382,p14,182500000,0
d3798,n383,p14,182500000,0
d3799,n384,p14,182500000,0
d3800,n385,p14,182500000,0
d3801,n386,p14,182500000,0
d3802,n387,p14,182500000,0
d3803,n388,p14,182500000,0
d3804,n389,p14,182500000,0
d3805,n390,p14,182500000,0
d3806,n391,p14,182500000,0
d3807,n392,p14,182500000,0
d3808,n393,p14,182500000,0
d3809,n394,p14,182500000,0
d3810,n395,p14,182500000,0
d3811,n396,p14,182500000,0
d3812,n397,p14,182500000,0
d3813,n398,p14,182500000,0
d3814,n399,p14,182500000,0
d3815,n400,p14,182500000,0
d3816,n401,p14,182500000,0
d3817,n402,p14,182500000,0
d3818,n403,p14,182500000,0
d3819,n404,p14,182500000,0
d3820,n405,p14,182500000,0
d3821,n406,p14,182500000,0
d3822,n407,p14,182500000,0
d3823,n408,p14,182500000,0
d3824,n409,p14,182500000,0
d3825,n410,p14,182500000,0
d3826,n411,p14,182500000,0
d3827,n412,p14,182500000,0
d3828,n413,p14,182500000,0
d3829,n414,p14,182500000,0
d3830,n415,p14,182500000,0
d3831,n416,p14,182500000,0
d3832,n417,p14,182500000,0
d3833,n418,p14,182500000,0
d3834,n419,p14,182500000,0
d3835,n420,p14,182500000,0
d3836,n421,p14,182500000,0
d3837,n422,p14,182500000,0
d3838,n423,p14,182500000,0
d3839,n424,p14,182500000,0
d3840,n425,p14,182500000,0
d3841,n426,p14,182500000,0
d3842,n427,p14,182500000,0
d3843,n428,p14,182500000,0
d3844,n429,p14,182500000,0
d3845,n430,p14,182500000,0
d3846,n431,p14,182500000,0
d3847,n432,p14,182500000,0
d3848,n433,p14,182500000,0
d3849,n434,p14,182500000,0
d3850,n435,p14,182500000,0
d3851,n436,p14,182500000,0
d3852,n437,p14,182500000,0
d3853,n438,p14,182500000,0
d3854,n439,p14,182500000,0
d3855,n440,p14,182500000,0
d3856,n441,p14,182500000,0
d3857,n442,p14,182500000,0
d3858,n443,p14,182500000,0
d3859,n1,p15,182500000,0.3
d3860,n2,p15,182500000,0.3
d3861,n3,p15,182500000,0.3
d3862,n4,p15,182500000,0.3
d3863,n5,p15,182500000,0.3
d3864,n6,p15,182500000,0.3
d3865,n7,p15,182500000,0.3
d3866,n8,p15,182500000,0.3
d3867,n9,p15,182500000,0.3
d3868,n10,p15,182500000,0.3
d3869,n11,p15,182500000,0.3
d3870,n12,p15,182500000,0.3
d3871,n13,p15,182500000,0.3
d3872,n14,p15,182500000,0.3
d3873,n15,p15,182500000,0.3
d3874,n16,p15,182500000,0.3
d3875,n17,p15,182500000,0.3
d3876,n18,p15,182500000,0.3
d3877,n19,p15,182500000,0.3
d3878,n20,p15,182500000,0.3
d3879,n21,p15,182500000,0.3
d3880,n22,p15,182500000,0.3
d3881,n23,p15,182500000,0.3
d3882,n24,p15,182500000,0.3
d3883,n25,p15,182500000,0.3
d3884,n26,p15,182500000,0.3
d3885,n27,p15,182500000,0.3
d3886,n28,p15,182500000,0.3
d3887,n29,p15,182500000,0.3
d3888,n30,p15,182500000,0.3
d3889,n31,p15,182500000,0.3
d3890,n32,p15,182500000,0.3
d3891,n33,p15,182500000,0.3
d3892,n34,p15,182500000,0.3
d3893,n35,p15,182500000,0.3
d3894,n36,p15,182500000,0.3
d3895,n37,p15,182500000,0.3
d3896,n38,p15,182500000,0.3
d3897,n39,p15,182500000,0.3
d3898,n40,p15,182500000,0.3
d3899,n41,p15,182500000,0.3
d3900,n42,p15,182500000,0.3
d3901,n43,p15,182500000,0.3
d3902,n44,p15,182500000,0.3
d3903,n45,p15,182500000,0.3
d3904,n46,p15,182500000,0.3
d3905,n47,p15,182500000,0.3
d3906,n48,p15,182500000,0.3
d3907,n49,p15,182500000,0.3
d3908,n50,p15,182500000,0.3
d3909,n51,p15,182500000,0.3
d3910,n52,p15,182500000,0.3
d3911,n53,p15,182500000,0.3
d3912,n54,p15,182500000,0.3
d3913,n55,p15,182500000,0.3
d3914,n56,p15,182500000,0.3
d3915,n57,p15,182500000,0.3
d3916,n58,p15,182500000,0.3
d3917,n59,p15,182500000,0.3
d3918,n60,p15,182500000,0.3
d3919,n61,p15,182500000,0.3
d3920,n62,p15,182500000,0.3
d3921,n63,p15,182500000,0.3
d3922,n64,p15,182500000,0.3
d3923,n65,p15,182500000,0.3
d3924,n66,p15,182500000,0.3
d3925,n67,p15,182500000,0.3
d3926,n68,p15,182500000,0.3
d3927,n69,p15,182500000,0.3
d3928,n70,p15,182500000,0.3
d3929,n71,p15,182500000,0.3
d3930,n72,p15,182500000,0.3
d3931,n73,p15,182500000,0.3
d3932,n74,p15,182500000,0.3
d3933,n75,p15,182500000,0.3
d3934,n76,p15,182500000,0.3
d3935,n77,p15,182500000,0.3
d3936,n78,p15,182500000,0.3
d3937,n79,p15,182500000,0.3
d3938,n80,p15,182500000,0.3
d3939,n81,p15,182500000,0.3
d3940,n82,p15,182500000,0.3
d3941,n83,p15,182500000,0.3
d3942,n84,p15,182500000,0.3
d3943,n85,p15,182500000,0.3
d3944,n86,p15,182500000,0.3
d3945,n87,p15,182500000,0.3
d3946,n88,p15,182500000,0.3
d3947,n89,p15,182500000,0.3
d3948,n90,p15,182500000,0.3
d3949,n91,p15,182500000,0.3
d3950,n92,p15,182500000,0.3
d3951,n93,p15,182500000,0.3
d3952,n94,p15,182500000,0.3
d3953,n95,p15,182500000,0.3
d3954,n96,p15,182500000,0.3
d3955,n97,p15,182500000,0.3
d3956,n98,p15,182500000,0.3
d3957,n99,p15,182500000,0.3
d3958,n100,p15,182500000,0.3
d3959,n101,p15,182500000,0.3
d3960,n102,p15,182500000,0.3
d3961,n103,p15,182500000,0.3
d3962,n104,p15,182500000,0.3
d3963,n105,p15,182500000,0.3
d3964,n106,p15,182500000,0.3
d3965,n107,p15,182500000,0.3
d3966,n108,p15,182500000,0.3
d3967,n109,p15,182500000,0.3
d3968,n110,p15,182500000,0.3
d3969,n111,p15,182500000,0.3
d3970,n112,p15,182500000,0.3
d3971,n113,p15,182500000,0.3
d3972,n114,p15,182500000,0.3
d3973,n115,p15,182500000,0.3
d3974,n116,p15,182500000,0.3
d3975,n117,p15,182500000,0.3
d3976,n118,p15,182500000,0.3
d3977,n119,p15,182500000,0.3
d3978,n120,p15,182500000,0.3
d3979,n121,p15,182500000,0.3
d3980,n122,p15,182500000,0.3
d3981,n123,p15,182500000,0.3
d3982,n124,p15,182500000,0.3
d3983,n125,p15,182500000,0.3
d3984,n126,p15,182500000,0.3
d3985,n127,p15,182500000,0.3
d3986,n128,p15,182500000,0.3
d3987,n129,p15,182500000,0.3
d3988,n130,p15,182500000,0.3
d3989,n131,p15,182500000,0.3
d3990,n132,p15,182500000,0.3
d3991,n133,p15,182500000,0.3
d3992,n134,p15,182500000,0.3
d3993,n135,p15,182500000,0.3
d3994,n136,p15,182500000,0.3
d3995,n137,p15,182500000,0.3
d3996,n138,p15,182500000,0.3
d3997,n139,p15,182500000,0.3
d3998,n140,p15,182500000,0.3
d3999,n141,p15,182500000,0.3
d4000,n142,p15,182500000,0.3
d4001,n143,p15,182500000,0.3
d4002,n144,p15,182500000,0.3
d4003,n145,p15,182500000,0.3
d4004,n146,p15,182500000,0.3
d4005,n147,p15,182500000,0.3
d4006,n148,p15,182500000,0.3
d4007,n149,p15,182500000,0.3
d4008,n150,p15,182500000,0.3
d4009,n151,p15,182500000,0.3
d4010,n152,p15,182500000,0.3
d4011,n153,p15,182500000,0.3
d4012,n154,p15,182500000,0.3
d4013,n155,p15,182500000,0.3
d4014,n156,p15,182500000,0.3
d4015,n157,p15,182500000,0.3
d4016,n158,p15,182500000,0.3
d4017,n159,p15,182500000,0.3
d4018,n160,p15,182500000,0.3
d4019,n161,p15,182500000,0.3
d4020,n162,p15,182500000,0.3
d4021,n163,p15,182500000,0.3
d4022,n164,p15,182500000,0.3
d4023,n165,p15,182500000,0.3
d4024,n166,p15,182500000,0.3
d4025,n167,p15,182500000,0.3
d4026,n168,p15,182500000,0.3
d4027,n169,p15,182500000,0.3
d4028,n170,p15,182500000,0.3
d4029,n171,p15,182500000,0.3
d4030,n172,p15,182500000,0.3
d4031,n173,p15,182500000,0.3
d4032,n174,p15,182500000,0.3
d4033,n175,p15,182500000,0.3
d4034,n176,p15,182500000,0.3
d4035,n177,p15,182500000,0.3
d4036,n178,p15,182500000,0.3
d4037,n179,p15,182500000,0.3
d4038,n180,p15,182500000,0.3
d4039,n181,p15,182500000,0.3
d4040,n182,p15,182500000,0.3
d4041,n183,p15,182500000,0.3
d4042,n184,p15,182500000,0.3
d4043,n185,p15,182500000,0.3
d4044,n186,p15,182500000,0.3
d4045,n187,p15,182500000,0.3
d4046,n188,p15,182500000,0.3
d4047,n189,p15,182500000,0.3
d4048,n190,p15,182500000,0.3
d4049,n191,p15,182500000,0.3
d4050,n192,p15,182500000,0.3
d4051,n193,p15,182500000,0.3
d4052,n194,p15,182500000,0.3
d4053,n195,p15,182500000,0.3
d4054,n196,p15,182500000,0.3
d4055,n197,p15,182500000,0.3
d4056,n198,p15,182500000,0.3
d4057,n199,p15,182500000,0.3
d4058,n200,p15,182500000,0.3
d4059,n201,p15,182500000,0.3
d4060,n202,p15,182500000,0.3
d4061,n203,p15,182500000,0.3
d4062,n204,p15,182500000,0.3
d4063,n205,p15,182500000,0.3
d4064,n206,p15,182500000,0.3
d4065,n207,p15,182500000,0.3
d4066,n208,p15,182500000,0.3
d4067,n209,p15,182500000,0.3
d4068,n210,p15,182500000,0.3
d4069,n211,p15,182500000,0.3
d4070,n212,p15,182500000,0.3
d4071,n213,p15,182500000,0.3
d4072,n214,p15,182500000,0.3
d4073,n215,p15,182500000,0.3
d4074,n216,p15,182500000,0.3
d4075,n217,p15,182500000,0.3
d4076,n218,p15,182500000,0.3
d4077,n219,p15,182500000,0.3
d4078,n220,p15,182500000,0.3
d4079,n221,p15,182500000,0.3
d4080,n222,p15,182500000,0.3
