# 1. Arc ID| 2. Arc first node| 3. Arc second node| 4. Arc capacity| 5. Custom Arc Length
A00818|NC016|NC199|1E6|
A00819|NC016|NC200|1E6|
A00820|NC016|NC201|1E6|
A00821|NC016|NC202|1E6|
A00822|NC016|NC203|1E6|
A00823|NC016|NC205|1E6|
A00824|NC016|NC206|1E6|
A00825|NC016|NC207|1E6|
A00826|NC016|NC213|1E6|
A00827|NC016|NC215|1E6|
A00828|NC016|NC216|1E6|
A00829|NC016|NC217|1E6|
A00830|NC016|NC219|1E6|
A00831|NC016|NC220|1E6|
A00832|NC016|NC222|1E6|
A00833|NC016|NC223|1E6|
A00834|NC016|NC224|1E6|
A00835|NC016|NC227|1E6|
A00836|NC016|NC228|1E6|
A00837|NC016|NC229|1E6|
A00838|NC016|NC230|1E6|
A00839|NC016|NC231|1E6|
A00840|NC016|NC233|1E6|
A00841|NC016|NC234|1E6|
A00842|NC016|NC236|1E6|
A00843|NC016|NC237|1E6|
A00844|NC016|NC238|1E6|
A00845|NC016|NC240|1E6|
A00846|NC016|NC241|1E6|
A00847|NC016|NC242|1E6|
A00848|NC016|NC243|1E6|
A00849|NC016|NC245|1E6|
A00850|NC017|NC002|1E6|
A00851|NC017|NC003|1E6|
A00852|NC017|NC004|1E6|
A00853|NC017|NC005|1E6|
A00854|NC017|NC006|1E6|
A00855|NC017|NC007|1E6|
A00856|NC017|NC008|1E6|
A00857|NC017|NC013|1E6|
A00858|NC017|NC015|1E6|
A00859|NC017|NC025|1E6|
A00860|NC017|NC026|1E6|
A00861|NC017|NC029|1E6|
A00862|NC017|NC031|1E6|
A00863|NC017|NC032|1E6|
A00864|NC017|NC034|1E6|
A00865|NC017|NC040|1E6|
A00866|NC017|NC041|1E6|
A00867|NC017|NC042|1E6|
A00868|NC017|NC043|1E6|
A00869|NC017|NC044|1E6|
A00870|NC017|NC045|1E6|
A00871|NC017|NC048|1E6|
A00872|NC017|NC049|1E6|
A00873|NC017|NC050|1E6|
A00874|NC017|NC051|1E6|
A00875|NC017|NC052|1E6|
A00876|NC017|NC054|1E6|
A00877|NC017|NC061|1E6|
A00878|NC017|NC063|1E6|
A00879|NC017|NC064|1E6|
A00880|NC017|NC065|1E6|
A00881|NC017|NC066|1E6|
A00882|NC017|NC068|1E6|
A00883|NC017|NC069|1E6|
A00884|NC017|NC070|1E6|
A00885|NC017|NC071|1E6|
A00886|NC017|NC074|1E6|
A00887|NC017|NC076|1E6|
A00888|NC017|NC080|1E6|
A00889|NC017|NC086|1E6|
A00890|NC017|NC089|1E6|
A00891|NC017|NC090|1E6|
A00892|NC017|NC092|1E6|
A00893|NC017|NC093|1E6|
A00894|NC017|NC095|1E6|
A00895|NC017|NC097|1E6|
A00896|NC017|NC101|1E6|
A00897|NC017|NC105|1E6|
A00898|NC017|NC106|1E6|
A00899|NC017|NC107|1E6|
A00900|NC017|NC109|1E6|
A00901|NC017|NC110|1E6|
A00902|NC017|NC111|1E6|
A00903|NC017|NC115|1E6|
A00904|NC017|NC116|1E6|
A00905|NC017|NC120|1E6|
A00906|NC017|NC121|1E6|
A00907|NC017|NC128|1E6|
A00908|NC017|NC130|1E6|
A00909|NC017|NC132|1E6|
A00910|NC017|NC133|1E6|
A00911|NC017|NC136|1E6|
A00912|NC017|NC143|1E6|
A00913|NC017|NC146|1E6|
A00914|NC017|NC150|1E6|
A00915|NC017|NC152|1E6|
A00916|NC017|NC154|1E6|
A00917|NC017|NC157|1E6|
A00918|NC017|NC158|1E6|
A00919|NC017|NC160|1E6|
A00920|NC017|NC161|1E6|
A00921|NC017|NC162|1E6|
A00922|NC017|NC166|1E6|
A00923|NC017|NC167|1E6|
A00924|NC017|NC168|1E6|
A00925|NC017|NC173|1E6|
A00926|NC017|NC174|1E6|
A00927|NC017|NC175|1E6|
A00928|NC017|NC179|1E6|
A00929|NC017|NC189|1E6|
A00930|NC017|NC190|1E6|
A00931|NC017|NC192|1E6|
A00932|NC017|NC193|1E6|
A00933|NC017|NC194|1E6|
A00934|NC017|NC195|1E6|
A00935|NC017|NC196|1E6|
A00936|NC017|NC197|1E6|
A00937|NC017|NC198|1E6|
A00938|NC017|NC199|1E6|
A00939|NC017|NC200|1E6|
A00940|NC017|NC201|1E6|
A00941|NC017|NC202|1E6|
A00942|NC017|NC203|1E6|
A00943|NC017|NC205|1E6|
A00944|NC017|NC206|1E6|
A00945|NC017|NC207|1E6|
A00946|NC017|NC213|1E6|
A00947|NC017|NC215|1E6|
A00948|NC017|NC216|1E6|
A00949|NC017|NC217|1E6|
A00950|NC017|NC219|1E6|
A00951|NC017|NC220|1E6|
A00952|NC017|NC222|1E6|
A00953|NC017|NC223|1E6|
A00954|NC017|NC224|1E6|
A00955|NC017|NC227|1E6|
A00956|NC017|NC228|1E6|
A00957|NC017|NC229|1E6|
A00958|NC017|NC230|1E6|
A00959|NC017|NC231|1E6|
A00960|NC017|NC233|1E6|
A00961|NC017|NC234|1E6|
A00962|NC017|NC236|1E6|
A00963|NC017|NC237|1E6|
A00964|NC017|NC238|1E6|
A00965|NC017|NC240|1E6|
A00966|NC017|NC241|1E6|
A00967|NC017|NC242|1E6|
A00968|NC017|NC243|1E6|
A00969|NC017|NC245|1E6|
A00970|NC018|NC002|1E6|
A00971|NC018|NC003|1E6|
A00972|NC018|NC004|1E6|
A00973|NC018|NC005|1E6|
A00974|NC018|NC006|1E6|
A00975|NC018|NC007|1E6|
A00976|NC018|NC008|1E6|
A00977|NC018|NC013|1E6|
A00978|NC018|NC015|1E6|
A00979|NC018|NC025|1E6|
A00980|NC018|NC026|1E6|
A00981|NC018|NC029|1E6|
A00982|NC018|NC031|1E6|
A00983|NC018|NC032|1E6|
A00984|NC018|NC034|1E6|
A00985|NC018|NC040|1E6|
A00986|NC018|NC041|1E6|
A00987|NC018|NC042|1E6|
A00988|NC018|NC043|1E6|
A00989|NC018|NC044|1E6|
A00990|NC018|NC045|1E6|
A00991|NC018|NC048|1E6|
A00992|NC018|NC049|1E6|
A00993|NC018|NC050|1E6|
A00994|NC018|NC051|1E6|
A00995|NC018|NC052|1E6|
A00996|NC018|NC054|1E6|
A00997|NC018|NC061|1E6|
A00998|NC018|NC063|1E6|
A00999|NC018|NC064|1E6|
A01000|NC018|NC065|1E6|
A01001|NC018|NC066|1E6|
A01002|NC018|NC068|1E6|
A01003|NC018|NC069|1E6|
A01004|NC018|NC070|1E6|
A01005|NC018|NC071|1E6|
A01006|NC018|NC074|1E6|
A01007|NC018|NC076|1E6|
A01008|NC018|NC080|1E6|
A01009|NC018|NC086|1E6|
A01010|NC018|NC089|1E6|
A01011|NC018|NC090|1E6|
A01012|NC018|NC092|1E6|
A01013|NC018|NC093|1E6|
A01014|NC018|NC095|1E6|
A01015|NC018|NC097|1E6|
A01016|NC018|NC101|1E6|
A01017|NC018|NC105|1E6|
A01018|NC018|NC106|1E6|
A01019|NC018|NC107|1E6|
A01020|NC018|NC109|1E6|
A01021|NC018|NC110|1E6|
A01022|NC018|NC111|1E6|
A01023|NC018|NC115|1E6|
A01024|NC018|NC116|1E6|
A01025|NC018|NC120|1E6|
A01026|NC018|NC121|1E6|
A01027|NC018|NC128|1E6|
A01028|NC018|NC130|1E6|
A01029|NC018|NC132|1E6|
A01030|NC018|NC133|1E6|
A01031|NC018|NC136|1E6|
A01032|NC018|NC143|1E6|
A01033|NC018|NC146|1E6|
A01034|NC018|NC150|1E6|
A01035|NC018|NC152|1E6|
A01036|NC018|NC154|1E6|
A01037|NC018|NC157|1E6|
A01038|NC018|NC158|1E6|
A01039|NC018|NC160|1E6|
A01040|NC018|NC161|1E6|
A01041|NC018|NC162|1E6|
A01042|NC018|NC166|1E6|
A01043|NC018|NC167|1E6|
A01044|NC018|NC168|1E6|
A01045|NC018|NC173|1E6|
A01046|NC018|NC174|1E6|
A01047|NC018|NC175|1E6|
A01048|NC018|NC179|1E6|
A01049|NC018|NC189|1E6|
A01050|NC018|NC190|1E6|
A01051|NC018|NC192|1E6|
A01052|NC018|NC193|1E6|
A01053|NC018|NC194|1E6|
A01054|NC018|NC195|1E6|
A01055|NC018|NC196|1E6|
A01056|NC018|NC197|1E6|
A01057|NC018|NC198|1E6|
A01058|NC018|NC199|1E6|
A01059|NC018|NC200|1E6|
A01060|NC018|NC201|1E6|
A01061|NC018|NC202|1E6|
A01062|NC018|NC203|1E6|
A01063|NC018|NC205|1E6|
A01064|NC018|NC206|1E6|
A01065|NC018|NC207|1E6|
A01066|NC018|NC213|1E6|
A01067|NC018|NC215|1E6|
A01068|NC018|NC216|1E6|
A01069|NC018|NC217|1E6|
A01070|NC018|NC219|1E6|
A01071|NC018|NC220|1E6|
A01072|NC018|NC222|1E6|
A01073|NC018|NC223|1E6|
A01074|NC018|NC224|1E6|
A01075|NC018|NC227|1E6|
A01076|NC018|NC228|1E6|
A01077|NC018|NC229|1E6|
A01078|NC018|NC230|1E6|
A01079|NC018|NC231|1E6|
A01080|NC018|NC233|1E6|
A01081|NC018|NC234|1E6|
A01082|NC018|NC236|1E6|
A01083|NC018|NC237|1E6|
A01084|NC018|NC238|1E6|
A01085|NC018|NC240|1E6|
A01086|NC018|NC241|1E6|
A01087|NC018|NC242|1E6|
A01088|NC018|NC243|1E6|
A01089|NC018|NC245|1E6|
A01090|NC019|NC002|1E6|
A01091|NC019|NC003|1E6|
A01092|NC019|NC004|1E6|
A01093|NC019|NC005|1E6|
A01094|NC019|NC006|1E6|
A01095|NC019|NC007|1E6|
A01096|NC019|NC008|1E6|
A01097|NC019|NC013|1E6|
A01098|NC019|NC015|1E6|
A01099|NC019|NC025|1E6|
A01100|NC019|NC026|1E6|
A01101|NC019|NC029|1E6|
A01102|NC019|NC031|1E6|
A01103|NC019|NC032|1E6|
A01104|NC019|NC034|1E6|
A01105|NC019|NC040|1E6|
A01106|NC019|NC041|1E6|
A01107|NC019|NC042|1E6|
A01108|NC019|NC043|1E6|
A01109|NC019|NC044|1E6|
A01110|NC019|NC045|1E6|
A01111|NC019|NC048|1E6|
A01112|NC019|NC049|1E6|
A01113|NC019|NC050|1E6|
A01114|NC019|NC051|1E6|
A01115|NC019|NC052|1E6|
A01116|NC019|NC054|1E6|
A01117|NC019|NC061|1E6|
A01118|NC019|NC063|1E6|
A01119|NC019|NC064|1E6|
A01120|NC019|NC065|1E6|
A01121|NC019|NC066|1E6|
A01122|NC019|NC068|1E6|
A01123|NC019|NC069|1E6|
A01124|NC019|NC070|1E6|
A01125|NC019|NC071|1E6|
A01126|NC019|NC074|1E6|
A01127|NC019|NC076|1E6|
A01128|NC019|NC080|1E6|
A01129|NC019|NC086|1E6|
A01130|NC019|NC089|1E6|
A01131|NC019|NC090|1E6|
A01132|NC019|NC092|1E6|
A01133|NC019|NC093|1E6|
A01134|NC019|NC095|1E6|
A01135|NC019|NC097|1E6|
A01136|NC019|NC101|1E6|
A01137|NC019|NC105|1E6|
A01138|NC019|NC106|1E6|
A01139|NC019|NC107|1E6|
A01140|NC019|NC109|1E6|
A01141|NC019|NC110|1E6|
A01142|NC019|NC111|1E6|
A01143|NC019|NC115|1E6|
A01144|NC019|NC116|1E6|
A01145|NC019|NC120|1E6|
A01146|NC019|NC121|1E6|
A01147|NC019|NC128|1E6|
A01148|NC019|NC130|1E6|
A01149|NC019|NC132|1E6|
A01150|NC019|NC133|1E6|
A01151|NC019|NC136|1E6|
A01152|NC019|NC143|1E6|
A01153|NC019|NC146|1E6|
A01154|NC019|NC150|1E6|
A01155|NC019|NC152|1E6|
A01156|NC019|NC154|1E6|
A01157|NC019|NC157|1E6|
A01158|NC019|NC158|1E6|
A01159|NC019|NC160|1E6|
A01160|NC019|NC161|1E6|
A01161|NC019|NC162|1E6|
A01162|NC019|NC166|1E6|
A01163|NC019|NC167|1E6|
A01164|NC019|NC168|1E6|
A01165|NC019|NC173|1E6|
A01166|NC019|NC174|1E6|
A01167|NC019|NC175|1E6|
A01168|NC019|NC179|1E6|
A01169|NC019|NC189|1E6|
A01170|NC019|NC190|1E6|
A01171|NC019|NC192|1E6|
A01172|NC019|NC193|1E6|
A01173|NC019|NC194|1E6|
A01174|NC019|NC195|1E6|
A01175|NC019|NC196|1E6|
A01176|NC019|NC197|1E6|
A01177|NC019|NC198|1E6|
A01178|NC019|NC199|1E6|
A01179|NC019|NC200|1E6|
A01180|NC019|NC201|1E6|
A01181|NC019|NC202|1E6|
A01182|NC019|NC203|1E6|
A01183|NC019|NC205|1E6|
A01184|NC019|NC206|1E6|
A01185|NC019|NC207|1E6|
A01186|NC019|NC213|1E6|
A01187|NC019|NC215|1E6|
A01188|NC019|NC216|1E6|
A01189|NC019|NC217|1E6|
A01190|NC019|NC219|1E6|
A01191|NC019|NC220|1E6|
A01192|NC019|NC222|1E6|
A01193|NC019|NC223|1E6|
A01194|NC019|NC224|1E6|
A01195|NC019|NC227|1E6|
A01196|NC019|NC228|1E6|
A01197|NC019|NC229|1E6|
A01198|NC019|NC230|1E6|
A01199|NC019|NC231|1E6|
A01200|NC019|NC233|1E6|
A01201|NC019|NC234|1E6|
A01202|NC019|NC236|1E6|
A01203|NC019|NC237|1E6|
A01204|NC019|NC238|1E6|
A01205|NC019|NC240|1E6|
A01206|NC019|NC241|1E6|
A01207|NC019|NC242|1E6|
A01208|NC019|NC243|1E6|
A01209|NC019|NC245|1E6|
A01210|NC020|NC002|1E6|
A01211|NC020|NC003|1E6|
A01212|NC020|NC004|1E6|
A01213|NC020|NC005|1E6|
A01214|NC020|NC006|1E6|
A01215|NC020|NC007|1E6|
A01216|NC020|NC008|1E6|
A01217|NC020|NC013|1E6|
A01218|NC020|NC015|1E6|
A01219|NC020|NC025|1E6|
A01220|NC020|NC026|1E6|
A01221|NC020|NC029|1E6|
A01222|NC020|NC031|1E6|
A01223|NC020|NC032|1E6|
A01224|NC020|NC034|1E6|
A01225|NC020|NC040|1E6|
A01226|NC020|NC041|1E6|
A01227|NC020|NC042|1E6|
A01228|NC020|NC043|1E6|
A01229|NC020|NC044|1E6|
A01230|NC020|NC045|1E6|
A01231|NC020|NC048|1E6|
A01232|NC020|NC049|1E6|
A01233|NC020|NC050|1E6|
A01234|NC020|NC051|1E6|
A01235|NC020|NC052|1E6|
A01236|NC020|NC054|1E6|
A01237|NC020|NC061|1E6|
A01238|NC020|NC063|1E6|
A01239|NC020|NC064|1E6|
A01240|NC020|NC065|1E6|
A01241|NC020|NC066|1E6|
A01242|NC020|NC068|1E6|
A01243|NC020|NC069|1E6|
A01244|NC020|NC070|1E6|
A01245|NC020|NC071|1E6|
A01246|NC020|NC074|1E6|
A01247|NC020|NC076|1E6|
A01248|NC020|NC080|1E6|
A01249|NC020|NC086|1E6|
A01250|NC020|NC089|1E6|
A01251|NC020|NC090|1E6|
A01252|NC020|NC092|1E6|
A01253|NC020|NC093|1E6|
A01254|NC020|NC095|1E6|
A01255|NC020|NC097|1E6|
A01256|NC020|NC101|1E6|
A01257|NC020|NC105|1E6|
A01258|NC020|NC106|1E6|
A01259|NC020|NC107|1E6|
A01260|NC020|NC109|1E6|
A01261|NC020|NC110|1E6|
A01262|NC020|NC111|1E6|
A01263|NC020|NC115|1E6|
A01264|NC020|NC116|1E6|
A01265|NC020|NC120|1E6|
A01266|NC020|NC121|1E6|
A01267|NC020|NC128|1E6|
A01268|NC020|NC130|1E6|
A01269|NC020|NC132|1E6|
A01270|NC020|NC133|1E6|
A01271|NC020|NC136|1E6|
A01272|NC020|NC143|1E6|
A01273|NC020|NC146|1E6|
A01274|NC020|NC150|1E6|
A01275|NC020|NC152|1E6|
A01276|NC020|NC154|1E6|
A01277|NC020|NC157|1E6|
A01278|NC020|NC158|1E6|
A01279|NC020|NC160|1E6|
A01280|NC020|NC161|1E6|
A01281|NC020|NC162|1E6|
A01282|NC020|NC166|1E6|
A01283|NC020|NC167|1E6|
A01284|NC020|NC168|1E6|
A01285|NC020|NC173|1E6|
A01286|NC020|NC174|1E6|
A01287|NC020|NC175|1E6|
A01288|NC020|NC179|1E6|
A01289|NC020|NC189|1E6|
A01290|NC020|NC190|1E6|
A01291|NC020|NC192|1E6|
A01292|NC020|NC193|1E6|
A01293|NC020|NC194|1E6|
A01294|NC020|NC195|1E6|
A01295|NC020|NC196|1E6|
A01296|NC020|NC197|1E6|
A01297|NC020|NC198|1E6|
A01298|NC020|NC199|1E6|
A01299|NC020|NC200|1E6|
A01300|NC020|NC201|1E6|
A01301|NC020|NC202|1E6|
A01302|NC020|NC203|1E6|
A01303|NC020|NC205|1E6|
A01304|NC020|NC206|1E6|
A01305|NC020|NC207|1E6|
A01306|NC020|NC213|1E6|
A01307|NC020|NC215|1E6|
A01308|NC020|NC216|1E6|
A01309|NC020|NC217|1E6|
A01310|NC020|NC219|1E6|
A01311|NC020|NC220|1E6|
A01312|NC020|NC222|1E6|
A01313|NC020|NC223|1E6|
A01314|NC020|NC224|1E6|
A01315|NC020|NC227|1E6|
A01316|NC020|NC228|1E6|
A01317|NC020|NC229|1E6|
A01318|NC020|NC230|1E6|
A01319|NC020|NC231|1E6|
A01320|NC020|NC233|1E6|
A01321|NC020|NC234|1E6|
A01322|NC020|NC236|1E6|
A01323|NC020|NC237|1E6|
A01324|NC020|NC238|1E6|
A01325|NC020|NC240|1E6|
A01326|NC020|NC241|1E6|
A01327|NC020|NC242|1E6|
A01328|NC020|NC243|1E6|
A01329|NC020|NC245|1E6|
A01330|NC021|NC002|1E6|
A01331|NC021|NC003|1E6|
A01332|NC021|NC004|1E6|
A01333|NC021|NC005|1E6|
A01334|NC021|NC006|1E6|
A01335|NC021|NC007|1E6|
A01336|NC021|NC008|1E6|
A01337|NC021|NC013|1E6|
A01338|NC021|NC015|1E6|
A01339|NC021|NC025|1E6|
A01340|NC021|NC026|1E6|
A01341|NC021|NC029|1E6|
A01342|NC021|NC031|1E6|
A01343|NC021|NC032|1E6|
A01344|NC021|NC034|1E6|
A01345|NC021|NC040|1E6|
A01346|NC021|NC041|1E6|
A01347|NC021|NC042|1E6|
A01348|NC021|NC043|1E6|
A01349|NC021|NC044|1E6|
A01350|NC021|NC045|1E6|
A01351|NC021|NC048|1E6|
A01352|NC021|NC049|1E6|
A01353|NC021|NC050|1E6|
A01354|NC021|NC051|1E6|
A01355|NC021|NC052|1E6|
A01356|NC021|NC054|1E6|
A01357|NC021|NC061|1E6|
A01358|NC021|NC063|1E6|
A01359|NC021|NC064|1E6|
A01360|NC021|NC065|1E6|
A01361|NC021|NC066|1E6|
A01362|NC021|NC068|1E6|
A01363|NC021|NC069|1E6|
A01364|NC021|NC070|1E6|
A01365|NC021|NC071|1E6|
A01366|NC021|NC074|1E6|
A01367|NC021|NC076|1E6|
A01368|NC021|NC080|1E6|
A01369|NC021|NC086|1E6|
A01370|NC021|NC089|1E6|
A01371|NC021|NC090|1E6|
A01372|NC021|NC092|1E6|
A01373|NC021|NC093|1E6|
A01374|NC021|NC095|1E6|
A01375|NC021|NC097|1E6|
A01376|NC021|NC101|1E6|
A01377|NC021|NC105|1E6|
A01378|NC021|NC106|1E6|
A01379|NC021|NC107|1E6|
A01380|NC021|NC109|1E6|
A01381|NC021|NC110|1E6|
A01382|NC021|NC111|1E6|
A01383|NC021|NC115|1E6|
A01384|NC021|NC116|1E6|
A01385|NC021|NC120|1E6|
A01386|NC021|NC121|1E6|
A01387|NC021|NC128|1E6|
A01388|NC021|NC130|1E6|
A01389|NC021|NC132|1E6|
A01390|NC021|NC133|1E6|
A01391|NC021|NC136|1E6|
A01392|NC021|NC143|1E6|
A01393|NC021|NC146|1E6|
A01394|NC021|NC150|1E6|
A01395|NC021|NC152|1E6|
A01396|NC021|NC154|1E6|
A01397|NC021|NC157|1E6|
A01398|NC021|NC158|1E6|
A01399|NC021|NC160|1E6|
A01400|NC021|NC161|1E6|
A01401|NC021|NC162|1E6|
A01402|NC021|NC166|1E6|
A01403|NC021|NC167|1E6|
A01404|NC021|NC168|1E6|
A01405|NC021|NC173|1E6|
A01406|NC021|NC174|1E6|
A01407|NC021|NC175|1E6|
A01408|NC021|NC179|1E6|
A01409|NC021|NC189|1E6|
A01410|NC021|NC190|1E6|
A01411|NC021|NC192|1E6|
A01412|NC021|NC193|1E6|
A01413|NC021|NC194|1E6|
A01414|NC021|NC195|1E6|
A01415|NC021|NC196|1E6|
A01416|NC021|NC197|1E6|
A01417|NC021|NC198|1E6|
A01418|NC021|NC199|1E6|
A01419|NC021|NC200|1E6|
A01420|NC021|NC201|1E6|
A01421|NC021|NC202|1E6|
A01422|NC021|NC203|1E6|
A01423|NC021|NC205|1E6|
A01424|NC021|NC206|1E6|
A01425|NC021|NC207|1E6|
A01426|NC021|NC213|1E6|
A01427|NC021|NC215|1E6|
A01428|NC021|NC216|1E6|
A01429|NC021|NC217|1E6|
A01430|NC021|NC219|1E6|
A01431|NC021|NC220|1E6|
A01432|NC021|NC222|1E6|
A01433|NC021|NC223|1E6|
A01434|NC021|NC224|1E6|
A01435|NC021|NC227|1E6|
A01436|NC021|NC228|1E6|
A01437|NC021|NC229|1E6|
A01438|NC021|NC230|1E6|
A01439|NC021|NC231|1E6|
A01440|NC021|NC233|1E6|
A01441|NC021|NC234|1E6|
A01442|NC021|NC236|1E6|
A01443|NC021|NC237|1E6|
A01444|NC021|NC238|1E6|
A01445|NC021|NC240|1E6|
A01446|NC021|NC241|1E6|
A01447|NC021|NC242|1E6|
A01448|NC021|NC243|1E6|
A01449|NC021|NC245|1E6|
A01450|NC022|NC002|1E6|
A01451|NC022|NC003|1E6|
A01452|NC022|NC004|1E6|
A01453|NC022|NC005|1E6|
A01454|NC022|NC006|1E6|
A01455|NC022|NC007|1E6|
A01456|NC022|NC008|1E6|
A01457|NC022|NC013|1E6|
A01458|NC022|NC015|1E6|
A01459|NC022|NC025|1E6|
A01460|NC022|NC026|1E6|
A01461|NC022|NC029|1E6|
A01462|NC022|NC031|1E6|
A01463|NC022|NC032|1E6|
A01464|NC022|NC034|1E6|
A01465|NC022|NC040|1E6|
A01466|NC022|NC041|1E6|
A01467|NC022|NC042|1E6|
A01468|NC022|NC043|1E6|
A01469|NC022|NC044|1E6|
A01470|NC022|NC045|1E6|
A01471|NC022|NC048|1E6|
A01472|NC022|NC049|1E6|
A01473|NC022|NC050|1E6|
A01474|NC022|NC051|1E6|
A01475|NC022|NC052|1E6|
A01476|NC022|NC054|1E6|
A01477|NC022|NC061|1E6|
A01478|NC022|NC063|1E6|
A01479|NC022|NC064|1E6|
A01480|NC022|NC065|1E6|
A01481|NC022|NC066|1E6|
A01482|NC022|NC068|1E6|
A01483|NC022|NC069|1E6|
A01484|NC022|NC070|1E6|
A01485|NC022|NC071|1E6|
A01486|NC022|NC074|1E6|
A01487|NC022|NC076|1E6|
A01488|NC022|NC080|1E6|
A01489|NC022|NC086|1E6|
A01490|NC022|NC089|1E6|
A01491|NC022|NC090|1E6|
A01492|NC022|NC092|1E6|
A01493|NC022|NC093|1E6|
A01494|NC022|NC095|1E6|
A01495|NC022|NC097|1E6|
A01496|NC022|NC101|1E6|
A01497|NC022|NC105|1E6|
A01498|NC022|NC106|1E6|
A01499|NC022|NC107|1E6|
A01500|NC022|NC109|1E6|
A01501|NC022|NC110|1E6|
A01502|NC022|NC111|1E6|
A01503|NC022|NC115|1E6|
A01504|NC022|NC116|1E6|
A01505|NC022|NC120|1E6|
A01506|NC022|NC121|1E6|
A01507|NC022|NC128|1E6|
A01508|NC022|NC130|1E6|
A01509|NC022|NC132|1E6|
A01510|NC022|NC133|1E6|
A01511|NC022|NC136|1E6|
A01512|NC022|NC143|1E6|
A01513|NC022|NC146|1E6|
A01514|NC022|NC150|1E6|
A01515|NC022|NC152|1E6|
A01516|NC022|NC154|1E6|
A01517|NC022|NC157|1E6|
A01518|NC022|NC158|1E6|
A01519|NC022|NC160|1E6|
A01520|NC022|NC161|1E6|
A01521|NC022|NC162|1E6|
A01522|NC022|NC166|1E6|
A01523|NC022|NC167|1E6|
A01524|NC022|NC168|1E6|
A01525|NC022|NC173|1E6|
A01526|NC022|NC174|1E6|
A01527|NC022|NC175|1E6|
A01528|NC022|NC179|1E6|
A01529|NC022|NC189|1E6|
A01530|NC022|NC190|1E6|
A01531|NC022|NC192|1E6|
A01532|NC022|NC193|1E6|
A01533|NC022|NC194|1E6|
A01534|NC022|NC195|1E6|
A01535|NC022|NC196|1E6|
A01536|NC022|NC197|1E6|
A01537|NC022|NC198|1E6|
A01538|NC022|NC199|1E6|
A01539|NC022|NC200|1E6|
A01540|NC022|NC201|1E6|
A01541|NC022|NC202|1E6|
A01542|NC022|NC203|1E6|
A01543|NC022|NC205|1E6|
A01544|NC022|NC206|1E6|
A01545|NC022|NC207|1E6|
A01546|NC022|NC213|1E6|
A01547|NC022|NC215|1E6|
A01548|NC022|NC216|1E6|
A01549|NC022|NC217|1E6|
A01550|NC022|NC219|1E6|
A01551|NC022|NC220|1E6|
A01552|NC022|NC222|1E6|
A01553|NC022|NC223|1E6|
A01554|NC022|NC224|1E6|
A01555|NC022|NC227|1E6|
A01556|NC022|NC228|1E6|
A01557|NC022|NC229|1E6|
A01558|NC022|NC230|1E6|
A01559|NC022|NC231|1E6|
A01560|NC022|NC233|1E6|
A01561|NC022|NC234|1E6|
A01562|NC022|NC236|1E6|
A01563|NC022|NC237|1E6|
A01564|NC022|NC238|1E6|
A01565|NC022|NC240|1E6|
A01566|NC022|NC241|1E6|
A01567|NC022|NC242|1E6|
A01568|NC022|NC243|1E6|
A01569|NC022|NC245|1E6|
A01570|NC023|NC002|1E6|
A01571|NC023|NC003|1E6|
A01572|NC023|NC004|1E6|
A01573|NC023|NC005|1E6|
A01574|NC023|NC006|1E6|
A01575|NC023|NC007|1E6|
A01576|NC023|NC008|1E6|
A01577|NC023|NC013|1E6|
A01578|NC023|NC015|1E6|
A01579|NC023|NC025|1E6|
A01580|NC023|NC026|1E6|
A01581|NC023|NC029|1E6|
A01582|NC023|NC031|1E6|
A01583|NC023|NC032|1E6|
A01584|NC023|NC034|1E6|
A01585|NC023|NC040|1E6|
A01586|NC023|NC041|1E6|
A01587|NC023|NC042|1E6|
A01588|NC023|NC043|1E6|
A01589|NC023|NC044|1E6|
A01590|NC023|NC045|1E6|
A01591|NC023|NC048|1E6|
A01592|NC023|NC049|1E6|
A01593|NC023|NC050|1E6|
A01594|NC023|NC051|1E6|
A01595|NC023|NC052|1E6|
A01596|NC023|NC054|1E6|
A01597|NC023|NC061|1E6|
A01598|NC023|NC063|1E6|
A01599|NC023|NC064|1E6|
A01600|NC023|NC065|1E6|
A01601|NC023|NC066|1E6|
A01602|NC023|NC068|1E6|
A01603|NC023|NC069|1E6|
A01604|NC023|NC070|1E6|
A01605|NC023|NC071|1E6|
A01606|NC023|NC074|1E6|
A01607|NC023|NC076|1E6|
A01608|NC023|NC080|1E6|
A01609|NC023|NC086|1E6|
A01610|NC023|NC089|1E6|
A01611|NC023|NC090|1E6|
A01612|NC023|NC092|1E6|
A01613|NC023|NC093|1E6|
A01614|NC023|NC095|1E6|
A01615|NC023|NC097|1E6|
A01616|NC023|NC101|1E6|
A01617|NC023|NC105|1E6|
A01618|NC023|NC106|1E6|
A01619|NC023|NC107|1E6|
A01620|NC023|NC109|1E6|
A01621|NC023|NC110|1E6|
A01622|NC023|NC111|1E6|
A01623|NC023|NC115|1E6|
A01624|NC023|NC116|1E6|
A01625|NC023|NC120|1E6|
A01626|NC023|NC121|1E6|
A01627|NC023|NC128|1E6|
A01628|NC023|NC130|1E6|
A01629|NC023|NC132|1E6|
A01630|NC023|NC133|1E6|
A01631|NC023|NC136|1E6|
A01632|NC023|NC143|1E6|
A01633|NC023|NC146|1E6|
A01634|NC023|NC150|1E6|
A01635|NC023|NC152|1E6|
A01636|NC023|NC154|1E6|
A01637|NC023|NC157|1E6|
