#demand,node,prod,bid,cap(tonne/year),,
d698,n901,p1,0,4.54E+26,,
d699,n902,p1,0,4.54E+26,,
d700,n903,p1,0,4.54E+26,,
d701,n904,p1,0,4.54E+26,,
d702,n905,p1,0,4.54E+26,,
d703,n906,p1,0,4.54E+26,,
d704,n907,p1,0,4.54E+26,,
d705,n908,p1,0,4.54E+26,,
d706,n909,p1,0,4.54E+26,,
d707,n910,p1,0,4.54E+26,,
d708,n911,p1,0,4.54E+26,,
d709,n912,p1,0,4.54E+26,,
d710,n913,p1,0,4.54E+26,,
d711,n914,p1,0,4.54E+26,,
d712,n915,p1,0,4.54E+26,,
d713,n916,p1,0,4.54E+26,,
d714,n917,p1,0,4.54E+26,,
d715,n918,p1,0,4.54E+26,,
d716,n919,p1,0,4.54E+26,,
d717,n920,p1,0,4.54E+26,,
d718,n921,p1,0,4.54E+26,,
d719,n922,p1,0,4.54E+26,,
d720,n923,p1,0,4.54E+26,,
d721,n924,p1,0,4.54E+26,,
d722,n925,p1,0,4.54E+26,,
d723,n926,p1,0,4.54E+26,,
d724,n927,p1,0,4.54E+26,,
d725,n928,p1,0,4.54E+26,,
d726,n929,p1,0,4.54E+26,,
d727,n930,p1,0,4.54E+26,,
d728,n931,p1,0,4.54E+26,,
d729,n932,p1,0,4.54E+26,,
d730,n933,p1,0,4.54E+26,,
d731,n934,p1,0,4.54E+26,,
d732,n935,p1,0,4.54E+26,,
d733,n936,p1,0,4.54E+26,,
d734,n937,p1,0,4.54E+26,,
d735,n938,p1,0,4.54E+26,,
d736,n939,p1,0,4.54E+26,,
d737,n940,p1,0,4.54E+26,,
d738,n941,p1,0,4.54E+26,,
d739,n942,p1,0,4.54E+26,,
d740,n943,p1,0,4.54E+26,,
d741,n944,p1,0,4.54E+26,,
d742,n945,p1,0,4.54E+26,,
d743,n946,p1,0,4.54E+26,,
d744,n947,p1,0,4.54E+26,,
d745,n948,p1,0,4.54E+26,,
d746,n949,p1,0,4.54E+26,,
d747,n950,p1,0,4.54E+26,,
d748,n951,p1,0,4.54E+26,,
d749,n952,p1,0,4.54E+26,,
d750,n953,p1,0,4.54E+26,,
d751,n954,p1,0,4.54E+26,,
d752,n955,p1,0,4.54E+26,,
d753,n956,p1,0,4.54E+26,,
d754,n957,p1,0,4.54E+26,,
d755,n958,p1,0,4.54E+26,,
d756,n959,p1,0,4.54E+26,,
d757,n960,p1,0,4.54E+26,,
d758,n961,p1,0,4.54E+26,,
d759,n962,p1,0,4.54E+26,,
d760,n963,p1,0,4.54E+26,,
d761,n964,p1,0,4.54E+26,,
d762,n965,p1,0,4.54E+26,,
d763,n966,p1,0,4.54E+26,,
d764,n967,p1,0,4.54E+26,,
d765,n968,p1,0,4.54E+26,,
d766,n969,p1,0,4.54E+26,,
d767,n970,p1,0,4.54E+26,,
d768,n971,p1,0,4.54E+26,,
d769,n972,p1,0,4.54E+26,,
d770,n973,p1,0,4.54E+26,,
d771,n974,p1,0,4.54E+26,,
d772,n975,p1,0,4.54E+26,,
d773,n976,p1,0,4.54E+26,,
d774,n977,p1,0,4.54E+26,,
d775,n978,p1,0,4.54E+26,,
d776,n979,p1,0,4.54E+26,,
d777,n980,p1,0,4.54E+26,,
d778,n981,p1,0,4.54E+26,,
d779,n982,p1,0,4.54E+26,,
d780,n983,p1,0,4.54E+26,,
d781,n984,p1,0,4.54E+26,,
d782,n985,p1,0,4.54E+26,,
d783,n986,p1,0,4.54E+26,,
d784,n987,p1,0,4.54E+26,,
d785,n988,p1,0,4.54E+26,,
d786,n989,p1,0,4.54E+26,,
d787,n990,p1,0,4.54E+26,,
d788,n991,p1,0,4.54E+26,,
d789,n992,p1,0,4.54E+26,,
d790,n993,p1,0,4.54E+26,,
d791,n994,p1,0,4.54E+26,,
d792,n995,p1,0,4.54E+26,,
d793,n996,p1,0,4.54E+26,,
d794,n997,p1,0,4.54E+26,,
d795,n998,p1,0,4.54E+26,,
d796,n999,p1,0,4.54E+26,,
d797,n1000,p1,0,4.54E+26,,
d798,n1001,p1,0,4.54E+26,,
d799,n1002,p1,0,4.54E+26,,
d800,n1003,p1,0,4.54E+26,,
d801,n1004,p1,0,4.54E+26,,
d802,n1005,p1,0,4.54E+26,,
d803,n1006,p1,0,4.54E+26,,
d804,n1007,p1,0,4.54E+26,,
d805,n1008,p1,0,4.54E+26,,
d806,n1009,p1,0,4.54E+26,,
d807,n1010,p1,0,4.54E+26,,
d808,n1011,p1,0,4.54E+26,,
d809,n1012,p1,0,4.54E+26,,
d810,n1013,p1,0,4.54E+26,,
d811,n1014,p1,0,4.54E+26,,
d812,n1015,p1,0,4.54E+26,,
d813,n1016,p1,0,4.54E+26,,
d814,n1017,p1,0,4.54E+26,,
d815,n1018,p1,0,4.54E+26,,
d816,n1019,p1,0,4.54E+26,,
d817,n1020,p1,0,4.54E+26,,
d818,n1021,p1,0,4.54E+26,,
d819,n1022,p1,0,4.54E+26,,
d820,n1023,p1,0,4.54E+26,,
d821,n1024,p1,0,4.54E+26,,
d822,n1025,p1,0,4.54E+26,,
d823,n1026,p1,0,4.54E+26,,
d824,n1027,p1,0,4.54E+26,,
d825,n1028,p1,0,4.54E+26,,
d826,n1029,p1,0,4.54E+26,,
d827,n1030,p1,0,4.54E+26,,
d828,n1031,p1,0,4.54E+26,,
d829,n1032,p1,0,4.54E+26,,
d830,n1033,p1,0,4.54E+26,,
d831,n1034,p1,0,4.54E+26,,
d832,n1035,p1,0,4.54E+26,,
d833,n1036,p1,0,4.54E+26,,
d834,n1037,p1,0,4.54E+26,,
d835,n1038,p1,0,4.54E+26,,
d836,n1039,p1,0,4.54E+26,,
d837,n1040,p1,0,4.54E+26,,
d838,n1041,p1,0,4.54E+26,,
d839,n1042,p1,0,4.54E+26,,
d840,n1043,p1,0,4.54E+26,,
d841,n1044,p1,0,4.54E+26,,
d842,n1045,p1,0,4.54E+26,,
d843,n1046,p1,0,4.54E+26,,
d844,n1047,p1,0,4.54E+26,,
d845,n1048,p1,0,4.54E+26,,
d846,n1049,p1,0,4.54E+26,,
d847,n1050,p1,0,4.54E+26,,
d848,n1051,p1,0,4.54E+26,,
d849,n1052,p1,0,4.54E+26,,
d850,n1053,p1,0,4.54E+26,,
d851,n1054,p1,0,4.54E+26,,
d852,n1055,p1,0,4.54E+26,,
d853,n1056,p1,0,4.54E+26,,
d854,n1057,p1,0,4.54E+26,,
d855,n1058,p1,0,4.54E+26,,
d856,n1059,p1,0,4.54E+26,,
d857,n1060,p1,0,4.54E+26,,
d858,n1061,p1,0,4.54E+26,,
d859,n1062,p1,0,4.54E+26,,
d860,n1063,p1,0,4.54E+26,,
d861,n1064,p1,0,4.54E+26,,
d862,n1065,p1,0,4.54E+26,,
d863,n1066,p1,0,4.54E+26,,
d864,n1067,p1,0,4.54E+26,,
d865,n1068,p1,0,4.54E+26,,
d866,n1069,p1,0,4.54E+26,,
d867,n1070,p1,0,4.54E+26,,
d868,n1071,p1,0,4.54E+26,,
d869,n1072,p1,0,4.54E+26,,
d870,n1073,p1,0,4.54E+26,,
d871,n1074,p1,0,4.54E+26,,
d872,n1075,p1,0,4.54E+26,,
d873,n1076,p1,0,4.54E+26,,
d874,n1077,p1,0,4.54E+26,,
d875,n1078,p1,0,4.54E+26,,
d876,n1079,p1,0,4.54E+26,,
d877,n1080,p1,0,4.54E+26,,
d878,n1081,p1,0,4.54E+26,,
d879,n1082,p1,0,4.54E+26,,
d880,n1083,p1,0,4.54E+26,,
d881,n1084,p1,0,4.54E+26,,
d882,n1085,p1,0,4.54E+26,,
d883,n1086,p1,0,4.54E+26,,
d884,n1087,p1,0,4.54E+26,,
d885,n1088,p1,0,4.54E+26,,
d886,n1089,p1,0,4.54E+26,,
d887,n1090,p1,0,4.54E+26,,
d888,n1091,p1,0,4.54E+26,,
d889,n1092,p1,0,4.54E+26,,
d890,n1093,p1,0,4.54E+26,,
d891,n1094,p1,0,4.54E+26,,
d892,n1095,p1,0,4.54E+26,,
d893,n1096,p1,0,4.54E+26,,
d894,n1097,p1,0,4.54E+26,,
d895,n1098,p1,0,4.54E+26,,
d896,n1099,p1,0,4.54E+26,,
d897,n1100,p1,0,4.54E+26,,
d898,n1101,p1,0,4.54E+26,,
d899,n1102,p1,0,4.54E+26,,
d900,n1103,p1,0,4.54E+26,,
d901,n1104,p1,0,4.54E+26,,
d902,n1105,p1,0,4.54E+26,,
d903,n1106,p1,0,4.54E+26,,
d904,n1107,p1,0,4.54E+26,,
d905,n1108,p1,0,4.54E+26,,
d906,n1109,p1,0,4.54E+26,,
d907,n1110,p1,0,4.54E+26,,
d908,n1111,p1,0,4.54E+26,,
d909,n1112,p1,0,4.54E+26,,
d910,n1113,p1,0,4.54E+26,,
d911,n1114,p1,0,4.54E+26,,
d912,n1115,p1,0,4.54E+26,,
d913,n1116,p1,0,4.54E+26,,
d914,n1117,p1,0,4.54E+26,,
d915,n1118,p1,0,4.54E+26,,
d916,n1119,p1,0,4.54E+26,,
d917,n1120,p1,0,4.54E+26,,
d918,n1121,p1,0,4.54E+26,,
d919,n1122,p1,0,4.54E+26,,
d920,n1123,p1,0,4.54E+26,,
d921,n1124,p1,0,4.54E+26,,
d922,n1125,p1,0,4.54E+26,,
d923,n1126,p1,0,4.54E+26,,
d924,n1127,p1,0,4.54E+26,,
d925,n1128,p1,0,4.54E+26,,
d926,n1129,p1,0,4.54E+26,,
d927,n1130,p1,0,4.54E+26,,
d928,n1131,p1,0,4.54E+26,,
d929,n1132,p1,0,4.54E+26,,
d930,n1133,p1,0,4.54E+26,,
d931,n1134,p1,0,4.54E+26,,
d932,n1135,p1,0,4.54E+26,,
d933,n1136,p1,0,4.54E+26,,
d934,n1137,p1,0,4.54E+26,,
d935,n1138,p1,0,4.54E+26,,
d936,n1139,p1,0,4.54E+26,,
d937,n1140,p1,0,4.54E+26,,
d938,n1141,p1,0,4.54E+26,,
d939,n1142,p1,0,4.54E+26,,
d940,n1143,p1,0,4.54E+26,,
d941,n1144,p1,0,4.54E+26,,
d942,n1145,p1,0,4.54E+26,,
d943,n1146,p1,0,4.54E+26,,
d944,n1147,p1,0,4.54E+26,,
d945,n1148,p1,0,4.54E+26,,
d946,n1149,p1,0,4.54E+26,,
d947,n1150,p1,0,4.54E+26,,
d948,n1151,p1,0,4.54E+26,,
d949,n1152,p1,0,4.54E+26,,
d950,n1153,p1,0,4.54E+26,,
d951,n1154,p1,0,4.54E+26,,
d952,n1155,p1,0,4.54E+26,,
d953,n1156,p1,0,4.54E+26,,
d954,n1157,p1,0,4.54E+26,,
d955,n1158,p1,0,4.54E+26,,
d956,n1159,p1,0,4.54E+26,,
d957,n1160,p1,0,4.54E+26,,
d958,n1161,p1,0,4.54E+26,,
d959,n1162,p1,0,4.54E+26,,
d960,n1163,p1,0,4.54E+26,,
d961,n1164,p1,0,4.54E+26,,
d962,n1165,p1,0,4.54E+26,,
d963,n1166,p1,0,4.54E+26,,
d964,n1167,p1,0,4.54E+26,,
d965,n1168,p1,0,4.54E+26,,
d966,n1169,p1,0,4.54E+26,,
d967,n1170,p1,0,4.54E+26,,
d968,n1171,p1,0,4.54E+26,,
d969,n1172,p1,0,4.54E+26,,
d970,n1173,p1,0,4.54E+26,,
d971,n1174,p1,0,4.54E+26,,
d972,n1175,p1,0,4.54E+26,,
d973,n1176,p1,0,4.54E+26,,
d974,n1177,p1,0,4.54E+26,,
d975,n1178,p1,0,4.54E+26,,
d976,n1179,p1,0,4.54E+26,,
d977,n1180,p1,0,4.54E+26,,
d978,n1181,p1,0,4.54E+26,,
d979,n1182,p1,0,4.54E+26,,
d980,n1183,p1,0,4.54E+26,,
d981,n1184,p1,0,4.54E+26,,
d982,n1185,p1,0,4.54E+26,,
d983,n1186,p1,0,4.54E+26,,
d984,n1187,p1,0,4.54E+26,,
d985,n1188,p1,0,4.54E+26,,
d986,n1189,p1,0,4.54E+26,,
d987,n1190,p1,0,4.54E+26,,
d988,n1191,p1,0,4.54E+26,,
d989,n1192,p1,0,4.54E+26,,
d990,n1193,p1,0,4.54E+26,,
d991,n1194,p1,0,4.54E+26,,
d992,n1195,p1,0,4.54E+26,,
d993,n1196,p1,0,4.54E+26,,
d994,n1197,p1,0,4.54E+26,,
d995,n1198,p1,0,4.54E+26,,
d996,n1199,p1,0,4.54E+26,,
d997,n1200,p1,0,4.54E+26,,
d998,n1201,p1,0,4.54E+26,,
d999,n1202,p1,0,4.54E+26,,
d1000,n1203,p1,0,4.54E+26,,
d1001,n1204,p1,0,4.54E+26,,
d1002,n1205,p1,0,4.54E+26,,
d1003,n1206,p1,0,4.54E+26,,
d1004,n1207,p1,0,4.54E+26,,
d1005,n1208,p1,0,4.54E+26,,
d1006,n1209,p1,0,4.54E+26,,
d1007,n1210,p1,0,4.54E+26,,
d1008,n1211,p1,0,4.54E+26,,
d1009,n1212,p1,0,4.54E+26,,
d1010,n1213,p1,0,4.54E+26,,
d1011,n1214,p1,0,4.54E+26,,
d1012,n1215,p1,0,4.54E+26,,
d1013,n1216,p1,0,4.54E+26,,
d1014,n1217,p1,0,4.54E+26,,
d1015,n1218,p1,0,4.54E+26,,
d1016,n1219,p1,0,4.54E+26,,
d1017,n1220,p1,0,4.54E+26,,
d1018,n1221,p1,0,4.54E+26,,
d1019,n1222,p1,0,4.54E+26,,
d1020,n1223,p1,0,4.54E+26,,
d1021,n1224,p1,0,4.54E+26,,
d1022,n1225,p1,0,4.54E+26,,
d1023,n1226,p1,0,4.54E+26,,
d1024,n1227,p1,0,4.54E+26,,
d1025,n1228,p1,0,4.54E+26,,
d1026,n1229,p1,0,4.54E+26,,
d1027,n1230,p1,0,4.54E+26,,
d1028,n1231,p1,0,4.54E+26,,
d1029,n1232,p1,0,4.54E+26,,
d1030,n1233,p1,0,4.54E+26,,
d1031,n1234,p1,0,4.54E+26,,
d1032,n1235,p1,0,4.54E+26,,
d1033,n1236,p1,0,4.54E+26,,
d1034,n1237,p1,0,4.54E+26,,
d1035,n1238,p1,0,4.54E+26,,
d1036,n1239,p1,0,4.54E+26,,
d1037,n1240,p1,0,4.54E+26,,
d1038,n1241,p1,0,4.54E+26,,
d1039,n1242,p1,0,4.54E+26,,
d1040,n1243,p1,0,4.54E+26,,
d1041,n1244,p1,0,4.54E+26,,
d1042,n1245,p1,0,4.54E+26,,
d1043,n1246,p1,0,4.54E+26,,
d1044,n1247,p1,0,4.54E+26,,
d1045,n1248,p1,0,4.54E+26,,
d1046,n1249,p1,0,4.54E+26,,
d1047,n1250,p1,0,4.54E+26,,
d1048,n1251,p1,0,4.54E+26,,
d1049,n1252,p1,0,4.54E+26,,
d1050,n1253,p1,0,4.54E+26,,
d1051,n1254,p1,0,4.54E+26,,
d1052,n1255,p1,0,4.54E+26,,
d1053,n1256,p1,0,4.54E+26,,
d1054,n1257,p1,0,4.54E+26,,
d1055,n1258,p1,0,4.54E+26,,
d1056,n1259,p1,0,4.54E+26,,
d1057,n1260,p1,0,4.54E+26,,
d1058,n1261,p1,0,4.54E+26,,
d1059,n1262,p1,0,4.54E+26,,
d1060,n1263,p1,0,4.54E+26,,
d1061,n1264,p1,0,4.54E+26,,
d1062,n1265,p1,0,4.54E+26,,
d1063,n1266,p1,0,4.54E+26,,
d1064,n1267,p1,0,4.54E+26,,
d1065,n1268,p1,0,4.54E+26,,
d1066,n1269,p1,0,4.54E+26,,
d1067,n1270,p1,0,4.54E+26,,
d1068,n1271,p1,0,4.54E+26,,
d1069,n1272,p1,0,4.54E+26,,
d1070,n1273,p1,0,4.54E+26,,
d1071,n1274,p1,0,4.54E+26,,
d1072,n1275,p1,0,4.54E+26,,
d1073,n1276,p1,0,4.54E+26,,
d1074,n1277,p1,0,4.54E+26,,
d1075,n1278,p1,0,4.54E+26,,
d1076,n1279,p1,0,4.54E+26,,
d1077,n1280,p1,0,4.54E+26,,
d1078,n1281,p1,0,4.54E+26,,
d1079,n1282,p1,0,4.54E+26,,
d1080,n1283,p1,0,4.54E+26,,
d1081,n1284,p1,0,4.54E+26,,
d1082,n1285,p1,0,4.54E+26,,
d1083,n1286,p1,0,4.54E+26,,
d1084,n1287,p1,0,4.54E+26,,
d1085,n1288,p1,0,4.54E+26,,
d1086,n1289,p1,0,4.54E+26,,
d1087,n1290,p1,0,4.54E+26,,
d1088,n1291,p1,0,4.54E+26,,
d1089,n1292,p1,0,4.54E+26,,
d1090,n1293,p1,0,4.54E+26,,
d1091,n1294,p1,0,4.54E+26,,
d1092,n1295,p1,0,4.54E+26,,
d1093,n1296,p1,0,4.54E+26,,
d1094,n1297,p1,0,4.54E+26,,
d1095,n1298,p1,0,4.54E+26,,
d1096,n1299,p1,0,4.54E+26,,
d1097,n1300,p1,0,4.54E+26,,
d1098,n1301,p1,0,4.54E+26,,
d1099,n1302,p1,0,4.54E+26,,
d1100,n1303,p1,0,4.54E+26,,
d1101,n1304,p1,0,4.54E+26,,
d1102,n1305,p1,0,4.54E+26,,
d1103,n1306,p1,0,4.54E+26,,
d1104,n1307,p1,0,4.54E+26,,
d1105,n1308,p1,0,4.54E+26,,
d1106,n1309,p1,0,4.54E+26,,
d1107,n1310,p1,0,4.54E+26,,
d1108,n1311,p1,0,4.54E+26,,
d1109,n1312,p1,0,4.54E+26,,
d1110,n1313,p1,0,4.54E+26,,
d1111,n1314,p1,0,4.54E+26,,
d1112,n1315,p1,0,4.54E+26,,
d1113,n1316,p1,0,4.54E+26,,
d1114,n1317,p1,0,4.54E+26,,
d1115,n1318,p1,0,4.54E+26,,
d1116,n1319,p1,0,4.54E+26,,
d1117,n1320,p1,0,4.54E+26,,
d1118,n1321,p1,0,4.54E+26,,
d1119,n1322,p1,0,4.54E+26,,
d1120,n1323,p1,0,4.54E+26,,
d1121,n1324,p1,0,4.54E+26,,
d1122,n1325,p1,0,4.54E+26,,
d1123,n1326,p1,0,4.54E+26,,
d1124,n1327,p1,0,4.54E+26,,
d1125,n1328,p1,0,4.54E+26,,
d1126,n1329,p1,0,4.54E+26,,
d1127,n1330,p1,0,4.54E+26,,
d1128,n1331,p1,0,4.54E+26,,
d1129,n1332,p1,0,4.54E+26,,
d1130,n1333,p1,0,4.54E+26,,
d1131,n1334,p1,0,4.54E+26,,
d1132,n1335,p1,0,4.54E+26,,
d1133,n1336,p1,0,4.54E+26,,
d1134,n1337,p1,0,4.54E+26,,
d1135,n1338,p1,0,4.54E+26,,
d1136,n1339,p1,0,4.54E+26,,
d1137,n1340,p1,0,4.54E+26,,
d1138,n1341,p1,0,4.54E+26,,
d1139,n1342,p1,0,4.54E+26,,
d1140,n1343,p1,0,4.54E+26,,
d1141,n1344,p1,0,4.54E+26,,
d1142,n1345,p1,0,4.54E+26,,
d1143,n1346,p1,0,4.54E+26,,
d1144,n1347,p1,0,4.54E+26,,
d1145,n1348,p1,0,4.54E+26,,
d1146,n1349,p1,0,4.54E+26,,
d1147,n1350,p1,0,4.54E+26,,
d1148,n1351,p1,0,4.54E+26,,
d1149,n1352,p1,0,4.54E+26,,
d1150,n1353,p1,0,4.54E+26,,
d1151,n1354,p1,0,4.54E+26,,
d1152,n1355,p1,0,4.54E+26,,
d1153,n1356,p1,0,4.54E+26,,
d1154,n1357,p1,0,4.54E+26,,
d1155,n1358,p1,0,4.54E+26,,
d1156,n1359,p1,0,4.54E+26,,
d1157,n1360,p1,0,4.54E+26,,
d1158,n1361,p1,0,4.54E+26,,
d1159,n1362,p1,0,4.54E+26,,
d1160,n1363,p1,0,4.54E+26,,
d1161,n1364,p1,0,4.54E+26,,
d1162,n1365,p1,0,4.54E+26,,
d1163,n1366,p1,0,4.54E+26,,
d1164,n1367,p1,0,4.54E+26,,
d1165,n1368,p1,0,4.54E+26,,
d1166,n1369,p1,0,4.54E+26,,
d1167,n1370,p1,0,4.54E+26,,
d1168,n204,p2,0,4.54E+26,,
d1169,n205,p2,0,4.54E+26,,
d1170,n206,p2,0,4.54E+26,,
d1171,n207,p2,0,4.54E+26,,
d1172,n208,p2,0,4.54E+26,,
d1173,n209,p2,0,4.54E+26,,
d1174,n210,p2,0,4.54E+26,,
d1175,n211,p2,0,4.54E+26,,
d1176,n212,p2,0,4.54E+26,,
d1177,n213,p2,0,4.54E+26,,
d1178,n214,p2,0,4.54E+26,,
d1179,n215,p2,0,4.54E+26,,
d1180,n216,p2,0,4.54E+26,,
d1181,n217,p2,0,4.54E+26,,
d1182,n218,p2,0,4.54E+26,,
d1183,n219,p2,0,4.54E+26,,
d1184,n220,p2,0,4.54E+26,,
d1185,n221,p2,0,4.54E+26,,
d1186,n222,p2,0,4.54E+26,,
d1187,n223,p2,0,4.54E+26,,
d1188,n224,p2,0,4.54E+26,,
d1189,n225,p2,0,4.54E+26,,
d1190,n226,p2,0,4.54E+26,,
d1191,n227,p2,0,4.54E+26,,
d1192,n228,p2,0,4.54E+26,,
d1193,n229,p2,0,4.54E+26,,
d1194,n230,p2,0,4.54E+26,,
d1195,n231,p2,0,4.54E+26,,
d1196,n232,p2,0,4.54E+26,,
d1197,n233,p2,0,4.54E+26,,
d1198,n234,p2,0,4.54E+26,,
d1199,n235,p2,0,4.54E+26,,
d1200,n236,p2,0,4.54E+26,,
d1201,n237,p2,0,4.54E+26,,
d1202,n238,p2,0,4.54E+26,,
d1203,n239,p2,0,4.54E+26,,
d1204,n240,p2,0,4.54E+26,,
d1205,n241,p2,0,4.54E+26,,
d1206,n242,p2,0,4.54E+26,,
d1207,n243,p2,0,4.54E+26,,
d1208,n244,p2,0,4.54E+26,,
d1209,n245,p2,0,4.54E+26,,
d1210,n246,p2,0,4.54E+26,,
d1211,n247,p2,0,4.54E+26,,
d1212,n248,p2,0,4.54E+26,,
d1213,n249,p2,0,4.54E+26,,
d1214,n250,p2,0,4.54E+26,,
d1215,n251,p2,0,4.54E+26,,
d1216,n252,p2,0,4.54E+26,,
d1217,n253,p2,0,4.54E+26,,
d1218,n254,p2,0,4.54E+26,,
d1219,n255,p2,0,4.54E+26,,
d1220,n256,p2,0,4.54E+26,,
d1221,n257,p2,0,4.54E+26,,
d1222,n258,p2,0,4.54E+26,,
d1223,n259,p2,0,4.54E+26,,
d1224,n260,p2,0,4.54E+26,,
d1225,n261,p2,0,4.54E+26,,
d1226,n262,p2,0,4.54E+26,,
d1227,n263,p2,0,4.54E+26,,
d1228,n264,p2,0,4.54E+26,,
d1229,n265,p2,0,4.54E+26,,
d1230,n266,p2,0,4.54E+26,,
d1231,n267,p2,0,4.54E+26,,
d1232,n268,p2,0,4.54E+26,,
d1233,n269,p2,0,4.54E+26,,
d1234,n270,p2,0,4.54E+26,,
d1235,n271,p2,0,4.54E+26,,
d1236,n272,p2,0,4.54E+26,,
d1237,n273,p2,0,4.54E+26,,
d1238,n274,p2,0,4.54E+26,,
d1239,n275,p2,0,4.54E+26,,
d1240,n276,p2,0,4.54E+26,,
d1241,n277,p2,0,4.54E+26,,
d1242,n278,p2,0,4.54E+26,,
d1243,n279,p2,0,4.54E+26,,
d1244,n280,p2,0,4.54E+26,,
d1245,n281,p2,0,4.54E+26,,
d1246,n282,p2,0,4.54E+26,,
d1247,n283,p2,0,4.54E+26,,
d1248,n284,p2,0,4.54E+26,,
d1249,n285,p2,0,4.54E+26,,
d1250,n286,p2,0,4.54E+26,,
d1251,n287,p2,0,4.54E+26,,
d1252,n288,p2,0,4.54E+26,,
d1253,n289,p2,0,4.54E+26,,
d1254,n290,p2,0,4.54E+26,,
d1255,n291,p2,0,4.54E+26,,
d1256,n292,p2,0,4.54E+26,,
d1257,n293,p2,0,4.54E+26,,
d1258,n294,p2,0,4.54E+26,,
d1259,n295,p2,0,4.54E+26,,
d1260,n296,p2,0,4.54E+26,,
d1261,n297,p2,0,4.54E+26,,
d1262,n298,p2,0,4.54E+26,,
d1263,n299,p2,0,4.54E+26,,
d1264,n300,p2,0,4.54E+26,,
d1265,n301,p2,0,4.54E+26,,
d1266,n302,p2,0,4.54E+26,,
d1267,n303,p2,0,4.54E+26,,
d1268,n304,p2,0,4.54E+26,,
d1269,n305,p2,0,4.54E+26,,
d1270,n306,p2,0,4.54E+26,,
d1271,n307,p2,0,4.54E+26,,
d1272,n308,p2,0,4.54E+26,,
d1273,n309,p2,0,4.54E+26,,
d1274,n310,p2,0,4.54E+26,,
d1275,n311,p2,0,4.54E+26,,
d1276,n312,p2,0,4.54E+26,,
d1277,n313,p2,0,4.54E+26,,
d1278,n314,p2,0,4.54E+26,,
d1279,n315,p2,0,4.54E+26,,
d1280,n316,p2,0,4.54E+26,,
d1281,n317,p2,0,4.54E+26,,
d1282,n318,p2,0,4.54E+26,,
d1283,n319,p2,0,4.54E+26,,
d1284,n320,p2,0,4.54E+26,,
d1285,n321,p2,0,4.54E+26,,
d1286,n322,p2,0,4.54E+26,,
d1287,n323,p2,0,4.54E+26,,
d1288,n324,p2,0,4.54E+26,,
d1289,n325,p2,0,4.54E+26,,
d1290,n326,p2,0,4.54E+26,,
d1291,n327,p2,0,4.54E+26,,
d1292,n328,p2,0,4.54E+26,,
d1293,n329,p2,0,4.54E+26,,
d1294,n330,p2,0,4.54E+26,,
d1295,n331,p2,0,4.54E+26,,
d1296,n332,p2,0,4.54E+26,,
d1297,n333,p2,0,4.54E+26,,
d1298,n334,p2,0,4.54E+26,,
d1299,n335,p2,0,4.54E+26,,
d1300,n336,p2,0,4.54E+26,,
d1301,n337,p2,0,4.54E+26,,
d1302,n338,p2,0,4.54E+26,,
d1303,n339,p2,0,4.54E+26,,
d1304,n340,p2,0,4.54E+26,,
d1305,n341,p2,0,4.54E+26,,
d1306,n342,p2,0,4.54E+26,,
d1307,n343,p2,0,4.54E+26,,
d1308,n344,p2,0,4.54E+26,,
d1309,n345,p2,0,4.54E+26,,
d1310,n346,p2,0,4.54E+26,,
d1311,n347,p2,0,4.54E+26,,
d1312,n348,p2,0,4.54E+26,,
d1313,n349,p2,0,4.54E+26,,
d1314,n350,p2,0,4.54E+26,,
d1315,n351,p2,0,4.54E+26,,
d1316,n352,p2,0,4.54E+26,,
d1317,n353,p2,0,4.54E+26,,
d1318,n354,p2,0,4.54E+26,,
d1319,n355,p2,0,4.54E+26,,
d1320,n356,p2,0,4.54E+26,,
d1321,n357,p2,0,4.54E+26,,
d1322,n358,p2,0,4.54E+26,,
d1323,n359,p2,0,4.54E+26,,
d1324,n360,p2,0,4.54E+26,,
d1325,n361,p2,0,4.54E+26,,
d1326,n362,p2,0,4.54E+26,,
d1327,n363,p2,0,4.54E+26,,
d1328,n364,p2,0,4.54E+26,,
d1329,n365,p2,0,4.54E+26,,
d1330,n366,p2,0,4.54E+26,,
d1331,n367,p2,0,4.54E+26,,
d1332,n368,p2,0,4.54E+26,,
d1333,n369,p2,0,4.54E+26,,
d1334,n370,p2,0,4.54E+26,,
d1335,n371,p2,0,4.54E+26,,
d1336,n372,p2,0,4.54E+26,,
d1337,n373,p2,0,4.54E+26,,
d1338,n374,p2,0,4.54E+26,,
d1339,n375,p2,0,4.54E+26,,
d1340,n376,p2,0,4.54E+26,,
d1341,n377,p2,0,4.54E+26,,
d1342,n378,p2,0,4.54E+26,,
d1343,n379,p2,0,4.54E+26,,
d1344,n380,p2,0,4.54E+26,,
d1345,n381,p2,0,4.54E+26,,
d1346,n382,p2,0,4.54E+26,,
d1347,n383,p2,0,4.54E+26,,
d1348,n384,p2,0,4.54E+26,,
d1349,n385,p2,0,4.54E+26,,
d1350,n386,p2,0,4.54E+26,,
d1351,n387,p2,0,4.54E+26,,
d1352,n388,p2,0,4.54E+26,,
d1353,n389,p2,0,4.54E+26,,
d1354,n390,p2,0,4.54E+26,,
d1355,n391,p2,0,4.54E+26,,
d1356,n392,p2,0,4.54E+26,,
d1357,n393,p2,0,4.54E+26,,
d1358,n394,p2,0,4.54E+26,,
d1359,n395,p2,0,4.54E+26,,
