#dem,node,product,cap(tonne/week),time,price($/tonne)
d665,land0665,p1,1.00E+30,1,0
d666,land0666,p1,1.00E+30,1,0
d667,land0667,p1,1.00E+30,1,0
d668,land0668,p1,1.00E+30,1,0
d669,land0669,p1,1.00E+30,1,0
d670,land0670,p1,1.00E+30,1,0
d671,land0671,p1,1.00E+30,1,0
d672,land0672,p1,1.00E+30,1,0
d673,land0673,p1,1.00E+30,1,0
d674,land0674,p1,1.00E+30,1,0
d675,land0675,p1,1.00E+30,1,0
d676,land0676,p1,1.00E+30,1,0
d677,land0677,p1,1.00E+30,1,0
d678,land0678,p1,1.00E+30,1,0
d679,land0679,p1,1.00E+30,1,0
d680,land0680,p1,1.00E+30,1,0
d681,land0681,p1,1.00E+30,1,0
d682,land0682,p1,1.00E+30,1,0
d683,land0683,p1,1.00E+30,1,0
d684,land0684,p1,1.00E+30,1,0
d685,land0685,p1,1.00E+30,1,0
d686,land0686,p1,1.00E+30,1,0
d687,land0687,p1,1.00E+30,1,0
d688,land0688,p1,1.00E+30,1,0
d689,land0689,p1,1.00E+30,1,0
d690,land0690,p1,1.00E+30,1,0
d691,land0691,p1,1.00E+30,1,0
d692,land0692,p1,1.00E+30,1,0
d693,land0693,p1,1.00E+30,1,0
d694,land0694,p1,1.00E+30,1,0
d695,land0695,p1,1.00E+30,1,0
d696,land0696,p1,1.00E+30,1,0
d697,land0697,p1,1.00E+30,1,0
d698,land0698,p1,1.00E+30,1,0
d699,land0699,p1,1.00E+30,1,0
d700,land0700,p1,1.00E+30,1,0
d701,land0701,p1,1.00E+30,1,0
d702,land0702,p1,1.00E+30,1,0
d703,land0703,p1,1.00E+30,1,0
d704,land0704,p1,1.00E+30,1,0
d705,land0705,p1,1.00E+30,1,0
d706,land0706,p1,1.00E+30,1,0
d707,land0707,p1,1.00E+30,1,0
d708,land0708,p1,1.00E+30,1,0
d709,land0709,p1,1.00E+30,1,0
d710,land0710,p1,1.00E+30,1,0
d711,land0711,p1,1.00E+30,1,0
d712,land0712,p1,1.00E+30,1,0
d713,land0713,p1,1.00E+30,1,0
d714,land0714,p1,1.00E+30,1,0
d715,land0715,p1,1.00E+30,1,0
d716,land0716,p1,1.00E+30,1,0
d717,land0717,p1,1.00E+30,1,0
d718,land0718,p1,1.00E+30,1,0
d719,land0719,p1,1.00E+30,1,0
d720,land0720,p1,1.00E+30,1,0
d721,land0721,p1,1.00E+30,1,0
d722,land0722,p1,1.00E+30,1,0
d723,land0723,p1,1.00E+30,1,0
d724,land0724,p1,1.00E+30,1,0
d725,land0725,p1,1.00E+30,1,0
d726,land0726,p1,1.00E+30,1,0
d727,land0727,p1,1.00E+30,1,0
d728,land0728,p1,1.00E+30,1,0
d729,land0729,p1,1.00E+30,1,0
d730,land0730,p1,1.00E+30,1,0
d731,land0731,p1,1.00E+30,1,0
d732,land0732,p1,1.00E+30,1,0
d733,land0733,p1,1.00E+30,1,0
d734,land0734,p1,1.00E+30,1,0
d735,land0735,p1,1.00E+30,1,0
d736,land0736,p1,1.00E+30,1,0
d737,land0737,p1,1.00E+30,1,0
d738,land0738,p1,1.00E+30,1,0
d739,land0739,p1,1.00E+30,1,0
d740,land0740,p1,1.00E+30,1,0
d741,land0741,p1,1.00E+30,1,0
d742,land0742,p1,1.00E+30,1,0
d743,land0743,p1,1.00E+30,1,0
d744,land0744,p1,1.00E+30,1,0
d745,land0745,p1,1.00E+30,1,0
d746,land0746,p1,1.00E+30,1,0
d747,land0747,p1,1.00E+30,1,0
d748,land0748,p1,1.00E+30,1,0
d749,land0749,p1,1.00E+30,1,0
d750,land0750,p1,1.00E+30,1,0
d751,land0751,p1,1.00E+30,1,0
d752,land0752,p1,1.00E+30,1,0
d753,land0753,p1,1.00E+30,1,0
d754,land0754,p1,1.00E+30,1,0
d755,land0755,p1,1.00E+30,1,0
d756,land0756,p1,1.00E+30,1,0
d757,land0757,p1,1.00E+30,1,0
d758,land0758,p1,1.00E+30,1,0
d759,land0759,p1,1.00E+30,1,0
d760,land0760,p1,1.00E+30,1,0
d761,land0761,p1,1.00E+30,1,0
d762,land0762,p1,1.00E+30,1,0
d763,land0763,p1,1.00E+30,1,0
d764,land0764,p1,1.00E+30,1,0
d765,land0765,p1,1.00E+30,1,0
d766,land0766,p1,1.00E+30,1,0
d767,land0767,p1,1.00E+30,1,0
d768,land0768,p1,1.00E+30,1,0
d769,land0769,p1,1.00E+30,1,0
d770,land0770,p1,1.00E+30,1,0
d771,land0771,p1,1.00E+30,1,0
d772,land0772,p1,1.00E+30,1,0
d773,land0773,p1,1.00E+30,1,0
d774,land0774,p1,1.00E+30,1,0
d775,land0775,p1,1.00E+30,1,0
d776,land0776,p1,1.00E+30,1,0
d777,land0777,p1,1.00E+30,1,0
d778,land0778,p1,1.00E+30,1,0
d779,land0779,p1,1.00E+30,1,0
d780,land0780,p1,1.00E+30,1,0
d781,land0781,p1,1.00E+30,1,0
d782,land0782,p1,1.00E+30,1,0
d783,land0783,p1,1.00E+30,1,0
d784,land0784,p1,1.00E+30,1,0
d785,land0785,p1,1.00E+30,1,0
d786,land0786,p1,1.00E+30,1,0
d787,land0787,p1,1.00E+30,1,0
d788,land0788,p1,1.00E+30,1,0
d789,land0789,p1,1.00E+30,1,0
d790,land0790,p1,1.00E+30,1,0
d791,land0791,p1,1.00E+30,1,0
d792,land0792,p1,1.00E+30,1,0
d793,land0793,p1,1.00E+30,1,0
d794,land0794,p1,1.00E+30,1,0
d795,land0795,p1,1.00E+30,1,0
d796,land0796,p1,1.00E+30,1,0
d797,land0797,p1,1.00E+30,1,0
d798,land0798,p1,1.00E+30,1,0
d799,land0799,p1,1.00E+30,1,0
d800,land0800,p1,1.00E+30,1,0
d801,land0801,p1,1.00E+30,1,0
d802,land0802,p1,1.00E+30,1,0
d803,land0803,p1,1.00E+30,1,0
d804,land0804,p1,1.00E+30,1,0
d805,land0805,p1,1.00E+30,1,0
d806,land0806,p1,1.00E+30,1,0
d807,land0807,p1,1.00E+30,1,0
d808,land0808,p1,1.00E+30,1,0
d809,land0809,p1,1.00E+30,1,0
d810,land0810,p1,1.00E+30,1,0
d811,land0811,p1,1.00E+30,1,0
d812,land0812,p1,1.00E+30,1,0
d813,land0813,p1,1.00E+30,1,0
d814,land0814,p1,1.00E+30,1,0
d815,land0815,p1,1.00E+30,1,0
d816,land0816,p1,1.00E+30,1,0
d817,land0817,p1,1.00E+30,1,0
d818,land0818,p1,1.00E+30,1,0
d819,land0819,p1,1.00E+30,1,0
d820,land0820,p1,1.00E+30,1,0
d821,land0821,p1,1.00E+30,1,0
d822,land0822,p1,1.00E+30,1,0
d823,land0823,p1,1.00E+30,1,0
d824,land0824,p1,1.00E+30,1,0
d825,land0825,p1,1.00E+30,1,0
d826,land0826,p1,1.00E+30,1,0
d827,land0827,p1,1.00E+30,1,0
d828,land0828,p1,1.00E+30,1,0
d829,land0829,p1,1.00E+30,1,0
d830,land0830,p1,1.00E+30,1,0
d831,land0831,p1,1.00E+30,1,0
d832,land0832,p1,1.00E+30,1,0
d833,land0833,p1,1.00E+30,1,0
d834,land0834,p1,1.00E+30,1,0
d835,land0835,p1,1.00E+30,1,0
d836,land0836,p1,1.00E+30,1,0
d837,land0837,p1,1.00E+30,1,0
d838,land0838,p1,1.00E+30,1,0
d839,land0839,p1,1.00E+30,1,0
d840,land0840,p1,1.00E+30,1,0
d841,land0841,p1,1.00E+30,1,0
d842,land0842,p1,1.00E+30,1,0
d843,land0843,p1,1.00E+30,1,0
d844,land0844,p1,1.00E+30,1,0
d845,land0845,p1,1.00E+30,1,0
d846,land0846,p1,1.00E+30,1,0
d847,land0847,p1,1.00E+30,1,0
d848,land0848,p1,1.00E+30,1,0
d849,land0849,p1,1.00E+30,1,0
d850,land0850,p1,1.00E+30,1,0
d851,land0851,p1,1.00E+30,1,0
d852,land0852,p1,1.00E+30,1,0
d853,land0853,p1,1.00E+30,1,0
d854,land0854,p1,1.00E+30,1,0
d855,land0855,p1,1.00E+30,1,0
d856,land0856,p1,1.00E+30,1,0
d857,land0857,p1,1.00E+30,1,0
d858,land0858,p1,1.00E+30,1,0
d859,land0859,p1,1.00E+30,1,0
d860,land0860,p1,1.00E+30,1,0
d861,land0861,p1,1.00E+30,1,0
d862,land0862,p1,1.00E+30,1,0
d863,land0863,p1,1.00E+30,1,0
d864,land0864,p1,1.00E+30,1,0
d865,land0865,p1,1.00E+30,1,0
d866,land0866,p1,1.00E+30,1,0
d867,land0867,p1,1.00E+30,1,0
d868,land0868,p1,1.00E+30,1,0
d869,land0869,p1,1.00E+30,1,0
d870,land0870,p1,1.00E+30,1,0
d871,land0871,p1,1.00E+30,1,0
d872,land0872,p1,1.00E+30,1,0
d873,land0873,p1,1.00E+30,1,0
d874,land0874,p1,1.00E+30,1,0
d875,land0875,p1,1.00E+30,1,0
d876,land0876,p1,1.00E+30,1,0
d877,land0877,p1,1.00E+30,1,0
d878,land0878,p1,1.00E+30,1,0
d879,land0879,p1,1.00E+30,1,0
d880,land0880,p1,1.00E+30,1,0
d881,land0881,p1,1.00E+30,1,0
d882,land0882,p1,1.00E+30,1,0
d883,land0883,p1,1.00E+30,1,0
d884,land0884,p1,1.00E+30,1,0
d885,land0885,p1,1.00E+30,1,0
d886,land0886,p1,1.00E+30,1,0
d887,land0887,p1,1.00E+30,1,0
d888,land0888,p1,1.00E+30,1,0
d889,land0889,p1,1.00E+30,1,0
d890,land0890,p1,1.00E+30,1,0
d891,land0891,p1,1.00E+30,1,0
d892,land0892,p1,1.00E+30,1,0
d893,land0893,p1,1.00E+30,1,0
d894,land0894,p1,1.00E+30,1,0
d895,land0895,p1,1.00E+30,1,0
d896,land0896,p1,1.00E+30,1,0
d897,land0897,p1,1.00E+30,1,0
d898,land0898,p1,1.00E+30,1,0
d899,land0899,p1,1.00E+30,1,0
d900,land0900,p1,1.00E+30,1,0
d901,land0901,p1,1.00E+30,1,0
d902,land0902,p1,1.00E+30,1,0
d903,land0903,p1,1.00E+30,1,0
d904,land0904,p1,1.00E+30,1,0
d905,land0905,p1,1.00E+30,1,0
d906,land0906,p1,1.00E+30,1,0
d907,land0907,p1,1.00E+30,1,0
d908,land0908,p1,1.00E+30,1,0
d909,land0909,p1,1.00E+30,1,0
d910,land0910,p1,1.00E+30,1,0
d911,land0911,p1,1.00E+30,1,0
d912,land0912,p1,1.00E+30,1,0
d913,land0913,p1,1.00E+30,1,0
d914,land0914,p1,1.00E+30,1,0
d915,land0915,p1,1.00E+30,1,0
d916,land0916,p1,1.00E+30,1,0
d917,land0917,p1,1.00E+30,1,0
d918,land0918,p1,1.00E+30,1,0
d919,land0919,p1,1.00E+30,1,0
d920,land0920,p1,1.00E+30,1,0
d921,land0921,p1,1.00E+30,1,0
d922,land0922,p1,1.00E+30,1,0
d923,land0923,p1,1.00E+30,1,0
d924,land0924,p1,1.00E+30,1,0
d925,land0925,p1,1.00E+30,1,0
d926,land0926,p1,1.00E+30,1,0
d927,land0927,p1,1.00E+30,1,0
d928,land0928,p1,1.00E+30,1,0
d929,land0929,p1,1.00E+30,1,0
d930,land0930,p1,1.00E+30,1,0
d931,land0931,p1,1.00E+30,1,0
d932,land0932,p1,1.00E+30,1,0
d933,land0933,p1,1.00E+30,1,0
d934,land0934,p1,1.00E+30,1,0
d935,land0935,p1,1.00E+30,1,0
d936,land0936,p1,1.00E+30,1,0
d937,land0937,p1,1.00E+30,1,0
d938,land0938,p1,1.00E+30,1,0
d939,land0939,p1,1.00E+30,1,0
d940,land0940,p1,1.00E+30,1,0
d941,land0941,p1,1.00E+30,1,0
d942,land0942,p1,1.00E+30,1,0
d943,land0943,p1,1.00E+30,1,0
d944,land0944,p1,1.00E+30,1,0
d945,land0945,p1,1.00E+30,1,0
d946,land0946,p1,1.00E+30,1,0
d947,land0947,p1,1.00E+30,1,0
d948,land0948,p1,1.00E+30,1,0
d949,land0949,p1,1.00E+30,1,0
d950,land0950,p1,1.00E+30,1,0
d951,land0951,p1,1.00E+30,1,0
d952,land0952,p1,1.00E+30,1,0
d953,land0953,p1,1.00E+30,1,0
d954,land0954,p1,1.00E+30,1,0
d955,land0955,p1,1.00E+30,1,0
d956,land0956,p1,1.00E+30,1,0
d957,land0957,p1,1.00E+30,1,0
d958,land0958,p1,1.00E+30,1,0
d959,land0959,p1,1.00E+30,1,0
d960,land0960,p1,1.00E+30,1,0
d961,land0961,p1,1.00E+30,1,0
d962,land0962,p1,1.00E+30,1,0
d963,land0963,p1,1.00E+30,1,0
d964,land0964,p1,1.00E+30,1,0
d965,land0965,p1,1.00E+30,1,0
d966,land0966,p1,1.00E+30,1,0
d967,land0967,p1,1.00E+30,1,0
d968,land0968,p1,1.00E+30,1,0
d969,land0969,p1,1.00E+30,1,0
d970,land0970,p1,1.00E+30,1,0
d971,land0971,p1,1.00E+30,1,0
d972,land0972,p1,1.00E+30,1,0
d973,land0973,p1,1.00E+30,1,0
d974,land0974,p1,1.00E+30,1,0
d975,land0975,p1,1.00E+30,1,0
d976,land0976,p1,1.00E+30,1,0
d977,land0977,p1,1.00E+30,1,0
d978,land0978,p1,1.00E+30,1,0
d979,land0979,p1,1.00E+30,1,0
d980,land0980,p1,1.00E+30,1,0
d981,land0981,p1,1.00E+30,1,0
d982,land0982,p1,1.00E+30,1,0
d983,land0983,p1,1.00E+30,1,0
d984,land0984,p1,1.00E+30,1,0
d985,land0985,p1,1.00E+30,1,0
d986,land0986,p1,1.00E+30,1,0
d987,land0987,p1,1.00E+30,1,0
d988,land0988,p1,1.00E+30,1,0
d989,land0989,p1,1.00E+30,1,0
d990,land0990,p1,1.00E+30,1,0
d991,land0991,p1,1.00E+30,1,0
d992,land0992,p1,1.00E+30,1,0
d993,land0993,p1,1.00E+30,1,0
d994,land0994,p1,1.00E+30,1,0
d995,land0995,p1,1.00E+30,1,0
d996,land0996,p1,1.00E+30,1,0
d997,land0997,p1,1.00E+30,1,0
d998,land0998,p1,1.00E+30,1,0
d999,land0999,p1,1.00E+30,1,0
d1000,land1000,p1,1.00E+30,1,0
d1001,land1001,p1,1.00E+30,1,0
d1002,land1002,p1,1.00E+30,1,0
d1003,land1003,p1,1.00E+30,1,0
d1004,land1004,p1,1.00E+30,1,0
d1005,land1005,p1,1.00E+30,1,0
d1006,land1006,p1,1.00E+30,1,0
d1007,land1007,p1,1.00E+30,1,0
d1008,land1008,p1,1.00E+30,1,0
d1009,land1009,p1,1.00E+30,1,0
d1010,land1010,p1,1.00E+30,1,0
d1011,land1011,p1,1.00E+30,1,0
d1012,land1012,p1,1.00E+30,1,0
d1013,land1013,p1,1.00E+30,1,0
d1014,land1014,p1,1.00E+30,1,0
d1015,land1015,p1,1.00E+30,1,0
d1016,land1016,p1,1.00E+30,1,0
d1017,land1017,p1,1.00E+30,1,0
d1018,land1018,p1,1.00E+30,1,0
d1019,land1019,p1,1.00E+30,1,0
d1020,land1020,p1,1.00E+30,1,0
d1021,land1021,p1,1.00E+30,1,0
d1022,land1022,p1,1.00E+30,1,0
d1023,land1023,p1,1.00E+30,1,0
d1024,land1024,p1,1.00E+30,1,0
d1025,land1025,p1,1.00E+30,1,0
d1026,land1026,p1,1.00E+30,1,0
d1027,land1027,p1,1.00E+30,1,0
d1028,land1028,p1,1.00E+30,1,0
d1029,land1029,p1,1.00E+30,1,0
d1030,land1030,p1,1.00E+30,1,0
d1031,land1031,p1,1.00E+30,1,0
d1032,land1032,p1,1.00E+30,1,0
d1033,land1033,p1,1.00E+30,1,0
d1034,land1034,p1,1.00E+30,1,0
d1035,land1035,p1,1.00E+30,1,0
d1036,land1036,p1,1.00E+30,1,0
d1037,land1037,p1,1.00E+30,1,0
d1038,land1038,p1,1.00E+30,1,0
d1039,land1039,p1,1.00E+30,1,0
d1040,land1040,p1,1.00E+30,1,0
d1041,land1041,p1,1.00E+30,1,0
d1042,land1042,p1,1.00E+30,1,0
d1043,land1043,p1,1.00E+30,1,0
d1044,land1044,p1,1.00E+30,1,0
d1045,land1045,p1,1.00E+30,1,0
d1046,land1046,p1,1.00E+30,1,0
d1047,land1047,p1,1.00E+30,1,0
d1048,land1048,p1,1.00E+30,1,0
d1049,land1049,p1,1.00E+30,1,0
d1050,land1050,p1,1.00E+30,1,0
d1051,land1051,p1,1.00E+30,1,0
d1052,land1052,p1,1.00E+30,1,0
d1053,land1053,p1,1.00E+30,1,0
d1054,land1054,p1,1.00E+30,1,0
d1055,land1055,p1,1.00E+30,1,0
d1056,land1056,p1,1.00E+30,1,0
d1057,land1057,p1,1.00E+30,1,0
d1058,land1058,p1,1.00E+30,1,0
d1059,land1059,p1,1.00E+30,1,0
d1060,land1060,p1,1.00E+30,1,0
d1061,land1061,p1,1.00E+30,1,0
d1062,land1062,p1,1.00E+30,1,0
d1063,land1063,p1,1.00E+30,1,0
d1064,land1064,p1,1.00E+30,1,0
d1065,land1065,p1,1.00E+30,1,0
d1066,land1066,p1,1.00E+30,1,0
d1067,land1067,p1,1.00E+30,1,0
d1068,land1068,p1,1.00E+30,1,0
d1069,land1069,p1,1.00E+30,1,0
d1070,land1070,p1,1.00E+30,1,0
d1071,land1071,p1,1.00E+30,1,0
d1072,land1072,p1,1.00E+30,1,0
d1073,land1073,p1,1.00E+30,1,0
d1074,land1074,p1,1.00E+30,1,0
d1075,land1075,p1,1.00E+30,1,0
d1076,land1076,p1,1.00E+30,1,0
d1077,land1077,p1,1.00E+30,1,0
d1078,land1078,p1,1.00E+30,1,0
d1079,land1079,p1,1.00E+30,1,0
d1080,land1080,p1,1.00E+30,1,0
d1081,land1081,p1,1.00E+30,1,0
d1082,land1082,p1,1.00E+30,1,0
d1083,land1083,p1,1.00E+30,1,0
d1084,land1084,p1,1.00E+30,1,0
d1085,land1085,p1,1.00E+30,1,0
d1086,land1086,p1,1.00E+30,1,0
d1087,land1087,p1,1.00E+30,1,0
d1088,land1088,p1,1.00E+30,1,0
d1089,land1089,p1,1.00E+30,1,0
d1090,land1090,p1,1.00E+30,1,0
d1091,land1091,p1,1.00E+30,1,0
d1092,land1092,p1,1.00E+30,1,0
d1093,land1093,p1,1.00E+30,1,0
d1094,land1094,p1,1.00E+30,1,0
d1095,land1095,p1,1.00E+30,1,0
d1096,land1096,p1,1.00E+30,1,0
d1097,land1097,p1,1.00E+30,1,0
d1098,land1098,p1,1.00E+30,1,0
d1099,land1099,p1,1.00E+30,1,0
d1100,land1100,p1,1.00E+30,1,0
d1101,land1101,p1,1.00E+30,1,0
d1102,land1102,p1,1.00E+30,1,0
d1103,land1103,p1,1.00E+30,1,0
d1104,land1104,p1,1.00E+30,1,0
d1105,land1105,p1,1.00E+30,1,0
d1106,land1106,p1,1.00E+30,1,0
d1107,land1107,p1,1.00E+30,1,0
d1108,land1108,p1,1.00E+30,1,0
d1109,land1109,p1,1.00E+30,1,0
d1110,land1110,p1,1.00E+30,1,0
d1111,land1111,p1,1.00E+30,1,0
d1112,land1112,p1,1.00E+30,1,0
d1113,land1113,p1,1.00E+30,1,0
d1114,land1114,p1,1.00E+30,1,0
d1115,land1115,p1,1.00E+30,1,0
d1116,land1116,p1,1.00E+30,1,0
d1117,land1117,p1,1.00E+30,1,0
d1118,land1118,p1,1.00E+30,1,0
d1119,land1119,p1,1.00E+30,1,0
d1120,land1120,p1,1.00E+30,1,0
d1121,land1121,p1,1.00E+30,1,0
d1122,land1122,p1,1.00E+30,1,0
d1123,land1123,p1,1.00E+30,1,0
d1124,land1124,p1,1.00E+30,1,0
d1125,land1125,p1,1.00E+30,1,0
d1126,land1126,p1,1.00E+30,1,0
d1127,land1127,p1,1.00E+30,1,0
d1128,land1128,p1,1.00E+30,1,0
d1129,land1129,p1,1.00E+30,1,0
d1130,land1130,p1,1.00E+30,1,0
d1131,land1131,p1,1.00E+30,1,0
d1132,land1132,p1,1.00E+30,1,0
d1133,land1133,p1,1.00E+30,1,0
d1134,land1134,p1,1.00E+30,1,0
d1135,land1135,p1,1.00E+30,1,0
d1136,land1136,p1,1.00E+30,1,0
d1137,land1137,p1,1.00E+30,1,0
d1138,land1138,p1,1.00E+30,1,0
d1139,land1139,p1,1.00E+30,1,0
d1140,land1140,p1,1.00E+30,1,0
d1141,land1141,p1,1.00E+30,1,0
d1142,land1142,p1,1.00E+30,1,0
d1143,land1143,p1,1.00E+30,1,0
d1144,land1144,p1,1.00E+30,1,0
d1145,land1145,p1,1.00E+30,1,0
d1146,land1146,p1,1.00E+30,1,0
d1147,land1147,p1,1.00E+30,1,0
d1148,land1148,p1,1.00E+30,1,0
d1149,land1149,p1,1.00E+30,1,0
d1150,land1150,p1,1.00E+30,1,0
d1151,land1151,p1,1.00E+30,1,0
d1152,land1152,p1,1.00E+30,1,0
d1153,land1153,p1,1.00E+30,1,0
d1154,land1154,p1,1.00E+30,1,0
d1155,land1155,p1,1.00E+30,1,0
d1156,land1156,p1,1.00E+30,1,0
d1157,land1157,p1,1.00E+30,1,0
d1158,land1158,p1,1.00E+30,1,0
d1159,land1159,p1,1.00E+30,1,0
d1160,land1160,p1,1.00E+30,1,0
d1161,land1161,p1,1.00E+30,1,0
d1162,land1162,p1,1.00E+30,1,0
d1163,land1163,p1,1.00E+30,1,0
d1164,land1164,p1,1.00E+30,1,0
d1165,land1165,p1,1.00E+30,1,0
d1166,land1166,p1,1.00E+30,1,0
d1167,land1167,p1,1.00E+30,1,0
d1168,land0001,p2,1.00E+30,1,0
d1169,land0002,p2,1.00E+30,1,0
d1170,land0003,p2,1.00E+30,1,0
d1171,land0004,p2,1.00E+30,1,0
d1172,land0005,p2,1.00E+30,1,0
d1173,land0006,p2,1.00E+30,1,0
d1174,land0007,p2,1.00E+30,1,0
d1175,land0008,p2,1.00E+30,1,0
d1176,land0009,p2,1.00E+30,1,0
d1177,land0010,p2,1.00E+30,1,0
d1178,land0011,p2,1.00E+30,1,0
d1179,land0012,p2,1.00E+30,1,0
d1180,land0013,p2,1.00E+30,1,0
d1181,land0014,p2,1.00E+30,1,0
d1182,land0015,p2,1.00E+30,1,0
d1183,land0016,p2,1.00E+30,1,0
d1184,land0017,p2,1.00E+30,1,0
d1185,land0018,p2,1.00E+30,1,0
d1186,land0019,p2,1.00E+30,1,0
d1187,land0020,p2,1.00E+30,1,0
d1188,land0021,p2,1.00E+30,1,0
d1189,land0022,p2,1.00E+30,1,0
d1190,land0023,p2,1.00E+30,1,0
d1191,land0024,p2,1.00E+30,1,0
d1192,land0025,p2,1.00E+30,1,0
d1193,land0026,p2,1.00E+30,1,0
d1194,land0027,p2,1.00E+30,1,0
d1195,land0028,p2,1.00E+30,1,0
d1196,land0029,p2,1.00E+30,1,0
d1197,land0030,p2,1.00E+30,1,0
d1198,land0031,p2,1.00E+30,1,0
d1199,land0032,p2,1.00E+30,1,0
d1200,land0033,p2,1.00E+30,1,0
d1201,land0034,p2,1.00E+30,1,0
d1202,land0035,p2,1.00E+30,1,0
d1203,land0036,p2,1.00E+30,1,0
d1204,land0037,p2,1.00E+30,1,0
d1205,land0038,p2,1.00E+30,1,0
d1206,land0039,p2,1.00E+30,1,0
d1207,land0040,p2,1.00E+30,1,0
d1208,land0041,p2,1.00E+30,1,0
d1209,land0042,p2,1.00E+30,1,0
d1210,land0043,p2,1.00E+30,1,0
d1211,land0044,p2,1.00E+30,1,0
d1212,land0045,p2,1.00E+30,1,0
d1213,land0046,p2,1.00E+30,1,0
d1214,land0047,p2,1.00E+30,1,0
d1215,land0048,p2,1.00E+30,1,0
d1216,land0049,p2,1.00E+30,1,0
d1217,land0050,p2,1.00E+30,1,0
d1218,land0051,p2,1.00E+30,1,0
d1219,land0052,p2,1.00E+30,1,0
d1220,land0053,p2,1.00E+30,1,0
d1221,land0054,p2,1.00E+30,1,0
d1222,land0055,p2,1.00E+30,1,0
d1223,land0056,p2,1.00E+30,1,0
d1224,land0057,p2,1.00E+30,1,0
d1225,land0058,p2,1.00E+30,1,0
d1226,land0059,p2,1.00E+30,1,0
d1227,land0060,p2,1.00E+30,1,0
d1228,land0061,p2,1.00E+30,1,0
d1229,land0062,p2,1.00E+30,1,0
d1230,land0063,p2,1.00E+30,1,0
d1231,land0064,p2,1.00E+30,1,0
d1232,land0065,p2,1.00E+30,1,0
d1233,land0066,p2,1.00E+30,1,0
d1234,land0067,p2,1.00E+30,1,0
d1235,land0068,p2,1.00E+30,1,0
d1236,land0069,p2,1.00E+30,1,0
d1237,land0070,p2,1.00E+30,1,0
d1238,land0071,p2,1.00E+30,1,0
d1239,land0072,p2,1.00E+30,1,0
d1240,land0073,p2,1.00E+30,1,0
d1241,land0074,p2,1.00E+30,1,0
d1242,land0075,p2,1.00E+30,1,0
d1243,land0076,p2,1.00E+30,1,0
d1244,land0077,p2,1.00E+30,1,0
d1245,land0078,p2,1.00E+30,1,0
d1246,land0079,p2,1.00E+30,1,0
d1247,land0080,p2,1.00E+30,1,0
d1248,land0081,p2,1.00E+30,1,0
d1249,land0082,p2,1.00E+30,1,0
d1250,land0083,p2,1.00E+30,1,0
d1251,land0084,p2,1.00E+30,1,0
d1252,land0085,p2,1.00E+30,1,0
d1253,land0086,p2,1.00E+30,1,0
d1254,land0087,p2,1.00E+30,1,0
d1255,land0088,p2,1.00E+30,1,0
d1256,land0089,p2,1.00E+30,1,0
d1257,land0090,p2,1.00E+30,1,0
d1258,land0091,p2,1.00E+30,1,0
d1259,land0092,p2,1.00E+30,1,0
d1260,land0093,p2,1.00E+30,1,0
d1261,land0094,p2,1.00E+30,1,0
d1262,land0095,p2,1.00E+30,1,0
d1263,land0096,p2,1.00E+30,1,0
d1264,land0097,p2,1.00E+30,1,0
d1265,land0098,p2,1.00E+30,1,0
d1266,land0099,p2,1.00E+30,1,0
d1267,land0100,p2,1.00E+30,1,0
d1268,land0101,p2,1.00E+30,1,0
d1269,land0102,p2,1.00E+30,1,0
d1270,land0103,p2,1.00E+30,1,0
d1271,land0104,p2,1.00E+30,1,0
d1272,land0105,p2,1.00E+30,1,0
d1273,land0106,p2,1.00E+30,1,0
d1274,land0107,p2,1.00E+30,1,0
d1275,land0108,p2,1.00E+30,1,0
d1276,land0109,p2,1.00E+30,1,0
d1277,land0110,p2,1.00E+30,1,0
d1278,land0111,p2,1.00E+30,1,0
d1279,land0112,p2,1.00E+30,1,0
d1280,land0113,p2,1.00E+30,1,0
d1281,land0114,p2,1.00E+30,1,0
d1282,land0115,p2,1.00E+30,1,0
d1283,land0116,p2,1.00E+30,1,0
d1284,land0117,p2,1.00E+30,1,0
d1285,land0118,p2,1.00E+30,1,0
d1286,land0119,p2,1.00E+30,1,0
d1287,land0120,p2,1.00E+30,1,0
d1288,land0121,p2,1.00E+30,1,0
d1289,land0122,p2,1.00E+30,1,0
d1290,land0123,p2,1.00E+30,1,0
d1291,land0124,p2,1.00E+30,1,0
d1292,land0125,p2,1.00E+30,1,0
d1293,land0126,p2,1.00E+30,1,0
d1294,land0127,p2,1.00E+30,1,0
d1295,land0128,p2,1.00E+30,1,0
d1296,land0129,p2,1.00E+30,1,0
d1297,land0130,p2,1.00E+30,1,0
d1298,land0131,p2,1.00E+30,1,0
d1299,land0132,p2,1.00E+30,1,0
d1300,land0133,p2,1.00E+30,1,0
d1301,land0134,p2,1.00E+30,1,0
d1302,land0135,p2,1.00E+30,1,0
d1303,land0136,p2,1.00E+30,1,0
d1304,land0137,p2,1.00E+30,1,0
d1305,land0138,p2,1.00E+30,1,0
d1306,land0139,p2,1.00E+30,1,0
d1307,land0140,p2,1.00E+30,1,0
d1308,land0141,p2,1.00E+30,1,0
d1309,land0142,p2,1.00E+30,1,0
d1310,land0143,p2,1.00E+30,1,0
d1311,land0144,p2,1.00E+30,1,0
d1312,land0145,p2,1.00E+30,1,0
d1313,land0146,p2,1.00E+30,1,0
d1314,land0147,p2,1.00E+30,1,0
